GroupId,ID,Inchi,m/z,RT,Adduct,Sum composition,Common name,Lipid class,Session,Identification name
329,LMGL03011164,ZWGCSBUQZCXERM-GRXQCBRGSA-N,948.8016,23.56,[M+NH4]+,58:8,"TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
329,LMGL03011171,SGHHHHZVEBRJQT-GVKJQRJASA-N,948.8016,23.56,[M+NH4]+,58:8,"TG(18:1(9Z)/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
330,LMGL03011389,QFVBKJOYLFHVKV-DZPOHDDMSA-N,953.7570,23.57,[M+Na]+,58:8,"TG(18:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
330,LMGL03011164,ZWGCSBUQZCXERM-GRXQCBRGSA-N,953.7570,23.57,[M+Na]+,58:8,"TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
330,LMGL03014565,WYCSIKFFWNBQTH-CCYVJSPSSA-N,953.7570,23.57,[M+Na]+,58:8,"TG(14:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
330,LMGL03014967,MQTFGBWEWDFVMU-MEASGBODSA-N,953.7570,23.57,[M+Na]+,58:8,"TG(14:1(9Z)/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
330,LMGL03011383,STTXOFKHKNHCMZ-UJLSGXQESA-N,953.7570,23.57,[M+Na]+,58:8,"TG(16:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
331,LMGL03014173,LPFCBOFEKLNOFO-ITQMVGCCSA-N,808.7393,23.57,[M+NH4]+,47:1,"TG(14:0/15:0/18:1(9Z))","Triacylglycerols",,"GL"
331,LMGL03015005,RCYIETYFTUBXFK-AHIIZLPLSA-N,808.7393,23.57,[M+NH4]+,47:1,"TG(15:0/16:0/16:1(9Z))","Triacylglycerols",,"GL"
331,LMGL03013791,ALRNRVFCWUBQCR-ITQMVGCCSA-N,808.7393,23.57,[M+NH4]+,47:1,"TG(13:0/16:0/18:1(9Z))","Triacylglycerols",,"GL"
331,LMGL03013375,HEUKHSUNKUWVFN-QKJLDJSYSA-N,808.7393,23.57,[M+NH4]+,47:1,"TG(12:0/17:0/18:1(9Z))","Triacylglycerols",,"GL"
331,LMGL03014247,YGLUOUDRMQSMHM-PWOXYAIKSA-N,808.7393,23.57,[M+NH4]+,47:1,"TG(14:0/16:1(9Z)/17:0)","Triacylglycerols",,"GL"
332,LMGL03011076,KNLOBBXZCRLSRS-UWRHGFSESA-N,936.8009,23.59,[M+NH4]+,57:7,"TG(17:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
332,LMGL03011229,MIDOACYSTFVNPX-JIZZVNOUSA-N,936.8009,23.59,[M+NH4]+,57:7,"TG(16:1(9Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
332,LMGL03014126,NORGOMMCYKUYJT-KEOAGQCOSA-N,936.8009,23.59,[M+NH4]+,57:7,"TG(13:0/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
332,LMGL03014956,IOWQZBUZHYFKLJ-NILABPNTSA-N,936.8009,23.59,[M+NH4]+,57:7,"TG(14:1(9Z)/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
332,LMGL03015289,DKFWNUITVFDQMU-DWCVCARYSA-N,936.8009,23.59,[M+NH4]+,57:7,"TG(15:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
333,LMGL03010925,YGOKCUTVSFRDFI-MDDHNNKISA-N,922.7859,23.60,[M+NH4]+,56:7,"TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
333,LMGL03013661,YQOBSVONFQVXPE-HNHQEKRSSA-N,922.7859,23.60,[M+NH4]+,56:7,"TG(12:0/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
333,LMGL03010926,BROCVGUNARRIRK-KCORDHHQSA-N,922.7859,23.60,[M+NH4]+,56:7,"TG(16:1(9Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
333,LMGL03010922,VPKMKALIOUCHIT-NVYPTUFXSA-N,922.7859,23.60,[M+NH4]+,56:7,"TG(16:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
334,LMGL03010925,YGOKCUTVSFRDFI-MDDHNNKISA-N,927.7411,23.60,[M+Na]+,56:7,"TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
334,LMGL03016228,BQNNUGDOFXSTKA-IAGABQDKSA-N,927.7411,23.60,[M+Na]+,56:7,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
334,LMGL03010733,SFRODKTZZGZFOU-JCHYXQCMSA-N,927.7411,23.60,[M+Na]+,56:7,"TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
334,LMGL03010735,DVIPBEICMABNSZ-GBHQTMMXSA-N,927.7411,23.60,[M+Na]+,56:7,"TG(16:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
334,LMGL03016176,QYKUQPGUAMRUPD-VZWHIRIHSA-N,927.7411,23.60,[M+Na]+,56:7,"TG(18:0/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
335,LMGL03015035,ZSHVDBVWHRXKEV-KEJUFOLESA-N,834.7548,23.60,[M+NH4]+,49:2,"TG(15:0/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
335,LMGL03010025,UNLQNCABWOVYJJ-KKRMEHAYSA-N,834.7548,23.60,[M+NH4]+,49:2,"TG(16:0/16:1(9Z)/17:1(9Z))","Triacylglycerols",,"GL"
335,LMGL03015011,DDWAXVHDVUVXSQ-XASORYIHSA-N,834.7548,23.60,[M+NH4]+,49:2,"TG(15:0/16:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
335,LMGL03015361,GDEPXLBAYBPEBZ-GVTNJYGRSA-N,834.7548,23.60,[M+NH4]+,49:2,"TG(15:1(9Z)/16:0/18:1(9Z))","Triacylglycerols",,"GL"
335,LMGL03014298,FSSZLSPVBDTOSC-GSZNOGTJSA-N,834.7548,23.60,[M+NH4]+,49:2,"TG(14:0/17:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
336,LMGL03014167,RIBSYLFDZQICKH-WBVITSLISA-N,782.7231,23.61,[M+NH4]+,45:0,"TG(14:0/15:0/16:0)","Triacylglycerols",,"GL"
336,LMGL03013323,MJEXOOVVVNBRIK-WBVITSLISA-N,782.7231,23.61,[M+NH4]+,45:0,"TG(12:0/16:0/17:0)","Triacylglycerols",,"GL"
336,LMGL03012758,PFFOZPTURKUJLN-WBVITSLISA-N,782.7231,23.61,[M+NH4]+,45:0,"TG(14:0/14:0/17:0)","Triacylglycerols",,"GL"
336,LMGL03012726,GXBQKNFDIKCBTL-WBVITSLISA-N,782.7231,23.61,[M+NH4]+,45:0,"TG(13:0/16:0/16:0)","Triacylglycerols",,"GL"
336,LMGL03013680,KNQVTQAJWRSOCN-WBVITSLISA-N,782.7231,23.61,[M+NH4]+,45:0,"TG(13:0/14:0/18:0)","Triacylglycerols",,"GL"
337,LMGL03015035,ZSHVDBVWHRXKEV-KEJUFOLESA-N,839.7105,23.62,[M+Na]+,49:2,"TG(15:0/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
337,LMGL03015361,GDEPXLBAYBPEBZ-GVTNJYGRSA-N,839.7105,23.62,[M+Na]+,49:2,"TG(15:1(9Z)/16:0/18:1(9Z))","Triacylglycerols",,"GL"
337,LMGL03014298,FSSZLSPVBDTOSC-GSZNOGTJSA-N,839.7105,23.62,[M+Na]+,49:2,"TG(14:0/17:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
337,LMGL03012732,CKCCBJSARYBDHM-IGSPDIOOSA-N,839.7105,23.62,[M+Na]+,49:2,"TG(13:0/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
337,LMGL03013467,JZUUEOBQWCBUTC-IGSPDIOOSA-N,839.7105,23.62,[M+Na]+,49:2,"TG(12:0/18:1(9Z)/19:1(9Z))","Triacylglycerols",,"GL"
338,LMGL03010755,BJLFDEXRRNQSQQ-QPUWJJAWSA-N,964.9259,23.62,[M+NH4]+,58:0,"TG(16:0/20:0/22:0)","Triacylglycerols",,"GL"
338,LMGL03011100,MDBPVZHKSWBVGE-QPUWJJAWSA-N,964.9259,23.62,[M+NH4]+,58:0,"TG(16:0/21:0/21:0)","Triacylglycerols",,"GL"
339,LMGL03010670,QVHPQMFZIADWSB-DUXSNVJQSA-N,924.8014,23.62,[M+NH4]+,56:6,"TG(18:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
339,LMGL03010677,CKSBRWXVWDFKJD-ALCWIDLZSA-N,924.8014,23.62,[M+NH4]+,56:6,"TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
339,LMGL03016227,AQAMVFXGOIAPNB-QGGAJVRASA-N,924.8014,23.62,[M+NH4]+,56:6,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
339,LMGL03010662,XKXXQSRUTFKWEA-XBYCHKDGSA-N,924.8014,23.62,[M+NH4]+,56:6,"TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
339,LMGL03010846,ZTSJYJYYBZBVKX-WXZPVFIASA-N,924.8014,23.62,[M+NH4]+,56:6,"TG(16:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
340,LMGL03015005,RCYIETYFTUBXFK-AHIIZLPLSA-N,808.7392,23.63,[M+NH4]+,47:1,"TG(15:0/16:0/16:1(9Z))","Triacylglycerols",,"GL"
340,LMGL03014173,LPFCBOFEKLNOFO-ITQMVGCCSA-N,808.7392,23.63,[M+NH4]+,47:1,"TG(14:0/15:0/18:1(9Z))","Triacylglycerols",,"GL"
340,LMGL03014223,PGYNJJCWPCAGLG-BDUYNUQCSA-N,808.7392,23.63,[M+NH4]+,47:1,"TG(14:0/16:0/17:1(9Z))","Triacylglycerols",,"GL"
340,LMGL03013791,ALRNRVFCWUBQCR-ITQMVGCCSA-N,808.7392,23.63,[M+NH4]+,47:1,"TG(13:0/16:0/18:1(9Z))","Triacylglycerols",,"GL"
340,LMGL03014247,YGLUOUDRMQSMHM-PWOXYAIKSA-N,808.7392,23.63,[M+NH4]+,47:1,"TG(14:0/16:1(9Z)/17:0)","Triacylglycerols",,"GL"
341,LMGL03015035,ZSHVDBVWHRXKEV-KEJUFOLESA-N,839.7101,23.64,[M+Na]+,49:2,"TG(15:0/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
341,LMGL03015361,GDEPXLBAYBPEBZ-GVTNJYGRSA-N,839.7101,23.64,[M+Na]+,49:2,"TG(15:1(9Z)/16:0/18:1(9Z))","Triacylglycerols",,"GL"
341,LMGL03012732,CKCCBJSARYBDHM-IGSPDIOOSA-N,839.7101,23.64,[M+Na]+,49:2,"TG(13:0/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
341,LMGL03014298,FSSZLSPVBDTOSC-GSZNOGTJSA-N,839.7101,23.64,[M+Na]+,49:2,"TG(14:0/17:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
341,LMGL03013467,JZUUEOBQWCBUTC-IGSPDIOOSA-N,839.7101,23.64,[M+Na]+,49:2,"TG(12:0/18:1(9Z)/19:1(9Z))","Triacylglycerols",,"GL"
342,LMGL03014184,VNAVIMCOXFZDBZ-ISTBZMQJSA-N,813.6947,23.64,[M+H]+,49:4,"TG(14:0/15:0/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
342,LMGL03015014,XPRWICFUJOGOBN-OLMBKOPHSA-N,813.6947,23.64,[M+H]+,49:4,"TG(15:0/16:0/18:4(6Z,9Z,12Z,15Z))","Triacylglycerols",,"GL"
342,LMGL03015037,LGTDUBAUPUGEKH-AWYDSTDESA-N,813.6947,23.64,[M+H]+,49:4,"TG(15:0/16:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
342,LMGL03015038,BSNIISAHPKGDDL-WDTLXDCDSA-N,813.6947,23.64,[M+H]+,49:4,"TG(15:0/16:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
342,LMGL03015363,RTWLMAYXQCFFQM-MHDFYUOUSA-N,813.6947,23.64,[M+H]+,49:4,"TG(15:1(9Z)/16:0/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
343,LMGL03010190,VESVDAJIPQIOEH-NAAHWEMHSA-N,886.7856,23.65,[M+NH4]+,53:4,"TG(17:1(9Z)/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
343,LMGL03010189,KDMIHSMAUYYFRT-CVUWVRRUSA-N,886.7856,23.65,[M+NH4]+,53:4,"TG(17:0/18:2(9Z,12Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
343,LMGL03015905,WGTFIXDSYLYPIO-BGZYNWNKSA-N,886.7856,23.65,[M+NH4]+,53:4,"TG(17:0/18:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
343,LMGL03010194,RLDKFJHHHPZZSZ-OQLDQSHXSA-N,886.7856,23.65,[M+NH4]+,53:4,"TG(17:0/18:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
343,LMGL03015824,YGPDDTQACJINPX-FXJXIJSZSA-N,886.7856,23.65,[M+NH4]+,53:4,"TG(16:1(9Z)/18:2(9Z,12Z)/19:1(9Z))","Triacylglycerols",,"GL"
344,LMGL03010555,PAJDZSHKXCCEHB-PDYHMRBISA-N,891.7414,23.66,[M+H]+,55:7,"TG(17:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
344,LMGL03010561,FZCWUXLZPBVHLD-QGNZJALFSA-N,891.7414,23.66,[M+H]+,55:7,"TG(17:1(9Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
344,LMGL03010560,ROGWRURLPSZEGG-VPCCGMSKSA-N,891.7414,23.66,[M+H]+,55:7,"TG(17:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
344,LMGL03010556,CDYIPIZBKHXAFM-NPBXIZHCSA-N,891.7414,23.66,[M+H]+,55:7,"TG(17:2(9Z,12Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
344,LMGL03015183,DBLWBMOGRRODGG-GCKQKNAVSA-N,891.7414,23.66,[M+H]+,55:7,"TG(15:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
345,LMGL03010075,OOBFBGMNWGVDHN-WSPMKULJSA-N,843.7439,23.66,[M+H]+,51:3,"TG(16:0/17:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
345,LMGL03015020,NVBSJAZGISYRIW-TYTGEOLTSA-N,843.7439,23.66,[M+H]+,51:3,"TG(15:0/16:0/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
345,LMGL03015146,AFUGNQFGFOCTMS-GBFVOJRPSA-N,843.7439,23.66,[M+H]+,51:3,"TG(15:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
345,LMGL03015127,OGNCECWXMXWFGY-HUKRJYENSA-N,843.7439,23.66,[M+H]+,51:3,"TG(15:0/18:0/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
345,LMGL03015128,QELMLHKKGIZABI-ZCTUBHHNSA-N,843.7439,23.66,[M+H]+,51:3,"TG(15:0/18:0/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
346,LMGL03015146,AFUGNQFGFOCTMS-GBFVOJRPSA-N,860.7703,23.66,[M+NH4]+,51:3,"TG(15:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
346,LMGL03010075,OOBFBGMNWGVDHN-WSPMKULJSA-N,860.7703,23.66,[M+NH4]+,51:3,"TG(16:0/17:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
346,LMGL03010073,VMZMPPFYTBICED-KFHBATRGSA-N,860.7703,23.66,[M+NH4]+,51:3,"TG(16:1(9Z)/17:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
346,LMGL03010076,JZOHEVWPVBMMRQ-RCYQLFAGSA-N,860.7703,23.66,[M+NH4]+,51:3,"TG(16:1(9Z)/17:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
346,LMGL03010072,AGXPJRBZKDTLOJ-QTKBUWMCSA-N,860.7703,23.66,[M+NH4]+,51:3,"TG(16:0/17:2(9Z,12Z)/18:1(9Z))","Triacylglycerols",,"GL"
347,LMGL03014167,RIBSYLFDZQICKH-WBVITSLISA-N,782.7234,23.66,[M+NH4]+,45:0,"TG(14:0/15:0/16:0)","Triacylglycerols",,"GL"
347,LMGL03013323,MJEXOOVVVNBRIK-WBVITSLISA-N,782.7234,23.66,[M+NH4]+,45:0,"TG(12:0/16:0/17:0)","Triacylglycerols",,"GL"
347,LMGL03012726,GXBQKNFDIKCBTL-WBVITSLISA-N,782.7234,23.66,[M+NH4]+,45:0,"TG(13:0/16:0/16:0)","Triacylglycerols",,"GL"
347,LMGL03013273,WUMIIWJRKDRZJJ-WBVITSLISA-N,782.7234,23.66,[M+NH4]+,45:0,"TG(12:0/15:0/18:0)","Triacylglycerols",,"GL"
347,LMGL03013734,FGRASYVXPFQROI-WBVITSLISA-N,782.7234,23.66,[M+NH4]+,45:0,"TG(13:0/15:0/17:0)","Triacylglycerols",,"GL"
348,LMGL03015146,AFUGNQFGFOCTMS-GBFVOJRPSA-N,865.7259,23.67,[M+Na]+,51:3,"TG(15:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
348,LMGL03010075,OOBFBGMNWGVDHN-WSPMKULJSA-N,865.7259,23.67,[M+Na]+,51:3,"TG(16:0/17:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
348,LMGL03013953,POBJFNDKDPKMRR-ZUKCBSEISA-N,865.7259,23.67,[M+Na]+,51:3,"TG(13:0/18:2(9Z,12Z)/20:1(11Z))","Triacylglycerols",,"GL"
348,LMGL03014386,CUVNZONNXOUJGR-IJXQKGGGSA-N,865.7259,23.67,[M+Na]+,51:3,"TG(14:0/18:2(9Z,12Z)/19:1(9Z))","Triacylglycerols",,"GL"
348,LMGL03014791,PMWHTYYQOBMMGG-VIBZLMJOSA-N,865.7259,23.67,[M+Na]+,51:3,"TG(14:1(9Z)/18:2(9Z,12Z)/19:0)","Triacylglycerols",,"GL"
349,LMGL03014167,RIBSYLFDZQICKH-WBVITSLISA-N,787.6790,23.67,[M+Na]+,45:0,"TG(14:0/15:0/16:0)","Triacylglycerols",,"GL"
349,LMGL03012726,GXBQKNFDIKCBTL-WBVITSLISA-N,787.6790,23.67,[M+Na]+,45:0,"TG(13:0/16:0/16:0)","Triacylglycerols",,"GL"
349,LMGL03012758,PFFOZPTURKUJLN-WBVITSLISA-N,787.6790,23.67,[M+Na]+,45:0,"TG(14:0/14:0/17:0)","Triacylglycerols",,"GL"
349,LMGL03013323,MJEXOOVVVNBRIK-WBVITSLISA-N,787.6790,23.67,[M+Na]+,45:0,"TG(12:0/16:0/17:0)","Triacylglycerols",,"GL"
349,LMGL03013222,NRDJKRMYRPJQBT-WBVITSLISA-N,787.6790,23.67,[M+Na]+,45:0,"TG(12:0/14:0/19:0)","Triacylglycerols",,"GL"
350,LMGL03011305,XSJRKDQVEHTWNV-ZYYHDSCOSA-N,955.7715,23.71,[M+Na]+,58:7,"TG(18:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
350,LMGL03011298,MJQGUZHEGLGUPV-DGGWSGEESA-N,955.7715,23.71,[M+Na]+,58:7,"TG(18:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
350,LMGL03011089,VONZABZRQVPDMM-GOJYILFWSA-N,955.7715,23.71,[M+Na]+,58:7,"TG(18:1(9Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
350,LMGL03011097,KBUOEZHRSPCXIL-VZKDPMNGSA-N,955.7715,23.71,[M+Na]+,58:7,"TG(18:1(9Z)/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
350,LMGL03011311,GPPIWOJDFFGJMA-AQPVXORSSA-N,955.7715,23.71,[M+Na]+,58:7,"TG(18:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
351,LMGL03011305,XSJRKDQVEHTWNV-ZYYHDSCOSA-N,950.8143,23.72,[M+NH4]+,58:7,"TG(18:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
351,LMGL03011298,MJQGUZHEGLGUPV-DGGWSGEESA-N,950.8143,23.72,[M+NH4]+,58:7,"TG(18:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
351,LMGL03011089,VONZABZRQVPDMM-GOJYILFWSA-N,950.8143,23.72,[M+NH4]+,58:7,"TG(18:1(9Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
351,LMGL03011304,YHFIZGHDADTNCU-GLQHQFTRSA-N,950.8143,23.72,[M+NH4]+,58:7,"TG(18:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
351,LMGL03011311,GPPIWOJDFFGJMA-AQPVXORSSA-N,950.8143,23.72,[M+NH4]+,58:7,"TG(18:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
352,LMGL03010837,GFCCYYWSDQIQBH-FBSMQNFNSA-N,940.8333,23.73,[M+NH4]+,57:5,"TG(17:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))","Triacylglycerols",,"GL"
352,LMGL03010986,KIYMKQROTOPZCO-MEGNOMEDSA-N,940.8333,23.73,[M+NH4]+,57:5,"TG(17:1(9Z)/18:2(9Z,12Z)/22:2(13Z,16Z))","Triacylglycerols",,"GL"
352,LMGL03016074,RSRGPOUNFJULFP-KIKRPRAASA-N,940.8333,23.73,[M+NH4]+,57:5,"TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:1(11Z))","Triacylglycerols",,"GL"
352,LMGL03010903,LETAJTXKDQDXPD-VPZLNZJLSA-N,940.8333,23.73,[M+NH4]+,57:5,"TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:1(13Z))","Triacylglycerols",,"GL"
352,LMGL03016298,LNKQSKQQZYKYQU-JHLZCGJGSA-N,940.8333,23.73,[M+NH4]+,57:5,"TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/21:0)","Triacylglycerols",,"GL"
353,LMGL03010849,PIUUVQYTIKPYIJ-DQZXQKPZSA-N,929.7570,23.74,[M+Na]+,56:6,"TG(16:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
353,LMGL03010677,CKSBRWXVWDFKJD-ALCWIDLZSA-N,929.7570,23.74,[M+Na]+,56:6,"TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
353,LMGL03016227,AQAMVFXGOIAPNB-QGGAJVRASA-N,929.7570,23.74,[M+Na]+,56:6,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
353,LMGL03010662,XKXXQSRUTFKWEA-XBYCHKDGSA-N,929.7570,23.74,[M+Na]+,56:6,"TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
353,LMGL03010683,BLNSKVFNUJRUQY-WNXRKLEXSA-N,929.7570,23.74,[M+Na]+,56:6,"TG(18:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
354,LMGL03010444,CBCZVZXTQYFYMA-OPHBEKFNSA-N,912.8004,23.74,[M+NH4]+,55:5,"TG(17:1(9Z)/18:1(9Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
354,LMGL03016224,GDDRHIILJYUMBI-LOXYWNNASA-N,912.8004,23.74,[M+NH4]+,55:5,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/19:1(9Z))","Triacylglycerols",,"GL"
354,LMGL03016240,STFCAJAHWDESOX-ZYXIBMONSA-N,912.8004,23.74,[M+NH4]+,55:5,"TG(18:1(9Z)/18:3(9Z,12Z,15Z)/19:1(9Z))","Triacylglycerols",,"GL"
354,LMGL03010443,RHBCBPMFILHAEV-HXLUCKINSA-N,912.8004,23.74,[M+NH4]+,55:5,"TG(17:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
354,LMGL03013039,RSJQEUQJRFQHAE-AYFROKIRSA-N,912.8004,23.74,[M+NH4]+,55:5,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/19:1(9Z))","Triacylglycerols",,"GL"
355,LMGL03013029,GOEUQPTVSLNGLY-SIPJYBKGSA-N,903.7412,23.75,[M+Na]+,54:5,"TG(18:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
355,LMGL03010330,OEJXMJPFOHYSIU-GRLFFVHSSA-N,903.7412,23.75,[M+Na]+,54:5,"TG(18:1(9Z)/18:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
355,LMGL03010355,KKABVOCYVJCRKP-PZOQESJISA-N,903.7412,23.75,[M+Na]+,54:5,"TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
355,LMGL03010327,VVEBTVMJPTZDHO-YQFZQLSNSA-N,903.7412,23.75,[M+Na]+,54:5,"TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
355,LMGL03016143,IXDYCTWELIBSSO-MYNDMTSSSA-N,903.7412,23.75,[M+Na]+,54:5,"TG(18:0/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","Triacylglycerols",,"GL"
356,LMGL03011746,ATCRUZMUPRXROY-GRIWPGJNSA-N,976.8323,23.75,[M+NH4]+,60:8,"TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
