GroupId,ID,Inchi,m/z,RT,Adduct,Sum composition,Common name,Lipid class,Session,Identification name
331,LMGL03015361,GDEPXLBAYBPEBZ-GVTNJYGRSA-N,834.7533,20.02,[M+NH4]+,49:2,"TG(15:1(9Z)/16:0/18:1(9Z))","Triacylglycerols",,"GL"
331,LMGL03015035,ZSHVDBVWHRXKEV-KEJUFOLESA-N,834.7533,20.02,[M+NH4]+,49:2,"TG(15:0/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
331,LMGL03014276,PTMMGTLFYOOVNO-LPISRMCOSA-N,834.7533,20.02,[M+NH4]+,49:2,"TG(14:0/17:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
331,LMGL03010025,UNLQNCABWOVYJJ-KKRMEHAYSA-N,834.7533,20.02,[M+NH4]+,49:2,"TG(16:0/16:1(9Z)/17:1(9Z))","Triacylglycerols",,"GL"
332,LMGL03015022,AMXXNFGRYHWAIZ-YSWGSRGVSA-N,839.7088,20.02,[M+H]+,51:5,"TG(15:0/16:0/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
332,LMGL03015166,KPOZERFMPPBKLU-MXUWZVGSSA-N,839.7088,20.02,[M+H]+,51:5,"TG(15:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
332,LMGL03015167,VEGWTLAYXMHOLL-HGHNBNCWSA-N,839.7088,20.02,[M+H]+,51:5,"TG(15:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
332,LMGL03015719,IMRDDJBUYWURCS-LCOBUQMVSA-N,839.7088,20.02,[M+H]+,51:5,"TG(16:0/17:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
332,LMGL03010107,XARNFORYAJSJTR-ICLXSXOZSA-N,839.7088,20.02,[M+H]+,51:5,"TG(16:0/17:2(9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
333,LMGL03012786,JWVXCFSNEOMSHH-YACUFSJGSA-N,801.6931,20.08,[M+Na]+,46:0,"TG(14:0/16:0/16:0)","Triacylglycerols",,"GL"
333,LMGL03010007,HBNALZRPCNRSPZ-YACUFSJGSA-N,801.6931,20.08,[M+Na]+,46:0,"TG(12:0/16:0/18:0)","Triacylglycerols",,"GL"
333,LMGL03013787,PIHDCAJURCFXTB-YACUFSJGSA-N,801.6931,20.08,[M+Na]+,46:0,"TG(13:0/16:0/17:0)","Triacylglycerols",,"GL"
333,LMGL03012872,NYQQFKYIZVRSQX-YACUFSJGSA-N,801.6931,20.08,[M+Na]+,46:0,"TG(15:0/15:0/16:0)","Triacylglycerols",,"GL"
334,LMGL03012786,JWVXCFSNEOMSHH-YACUFSJGSA-N,796.7377,20.09,[M+NH4]+,46:0,"TG(14:0/16:0/16:0)","Triacylglycerols",,"GL"
334,LMGL03012872,NYQQFKYIZVRSQX-YACUFSJGSA-N,796.7377,20.09,[M+NH4]+,46:0,"TG(15:0/15:0/16:0)","Triacylglycerols",,"GL"
334,LMGL03010007,HBNALZRPCNRSPZ-YACUFSJGSA-N,796.7377,20.09,[M+NH4]+,46:0,"TG(12:0/16:0/18:0)","Triacylglycerols",,"GL"
334,LMGL03013787,PIHDCAJURCFXTB-YACUFSJGSA-N,796.7377,20.09,[M+NH4]+,46:0,"TG(13:0/16:0/17:0)","Triacylglycerols",,"GL"
334,LMGL03014169,DADOWNLSSLNCDI-YACUFSJGSA-N,796.7377,20.09,[M+NH4]+,46:0,"TG(14:0/15:0/17:0)","Triacylglycerols",,"GL"
335,LMGL03011072,RQRZVQIYVOPNSH-QKJOAYHMSA-N,936.7999,20.10,[M+NH4]+,57:7,"TG(17:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
335,LMGL03011076,KNLOBBXZCRLSRS-UWRHGFSESA-N,936.7999,20.10,[M+NH4]+,57:7,"TG(17:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
335,LMGL03011067,MKZWMUIWMPLEHY-LUNGWMMKSA-N,936.7999,20.10,[M+NH4]+,57:7,"TG(17:2(9Z,12Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
335,LMGL03016265,QSJYFYNVQJRPEC-GFKQKVMBSA-N,936.7999,20.10,[M+NH4]+,57:7,"TG(18:1(9Z)/19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
336,LMGL03015146,AFUGNQFGFOCTMS-GBFVOJRPSA-N,865.7244,20.11,[M+Na]+,51:3,"TG(15:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
336,LMGL03010075,OOBFBGMNWGVDHN-WSPMKULJSA-N,865.7244,20.11,[M+Na]+,51:3,"TG(16:0/17:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
336,LMGL03013953,POBJFNDKDPKMRR-ZUKCBSEISA-N,865.7244,20.11,[M+Na]+,51:3,"TG(13:0/18:2(9Z,12Z)/20:1(11Z))","Triacylglycerols",,"GL"
336,LMGL03014386,CUVNZONNXOUJGR-IJXQKGGGSA-N,865.7244,20.11,[M+Na]+,51:3,"TG(14:0/18:2(9Z,12Z)/19:1(9Z))","Triacylglycerols",,"GL"
336,LMGL03014791,PMWHTYYQOBMMGG-VIBZLMJOSA-N,865.7244,20.11,[M+Na]+,51:3,"TG(14:1(9Z)/18:2(9Z,12Z)/19:0)","Triacylglycerols",,"GL"
337,LMGL03015020,NVBSJAZGISYRIW-TYTGEOLTSA-N,843.7424,20.12,[M+H]+,51:3,"TG(15:0/16:0/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
337,LMGL03015146,AFUGNQFGFOCTMS-GBFVOJRPSA-N,843.7424,20.12,[M+H]+,51:3,"TG(15:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
337,LMGL03014190,JABASBPYTPKHQJ-YJSGWALSSA-N,843.7424,20.12,[M+H]+,51:3,"TG(14:0/15:0/22:3(10Z,13Z,16Z))","Triacylglycerols",,"GL"
337,LMGL03014595,QGSFHGSYPKDCBO-JDYDOGLSSA-N,843.7424,20.12,[M+H]+,51:3,"TG(14:1(9Z)/15:0/22:2(13Z,16Z))","Triacylglycerols",,"GL"
337,LMGL03015044,NAFMESDUMVNTKX-ABXSMWFCSA-N,843.7424,20.12,[M+H]+,51:3,"TG(15:0/16:1(9Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
338,LMGL03015146,AFUGNQFGFOCTMS-GBFVOJRPSA-N,860.7689,20.12,[M+NH4]+,51:3,"TG(15:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
338,LMGL03010075,OOBFBGMNWGVDHN-WSPMKULJSA-N,860.7689,20.12,[M+NH4]+,51:3,"TG(16:0/17:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
338,LMGL03010073,VMZMPPFYTBICED-KFHBATRGSA-N,860.7689,20.12,[M+NH4]+,51:3,"TG(16:1(9Z)/17:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
338,LMGL03010072,AGXPJRBZKDTLOJ-QTKBUWMCSA-N,860.7689,20.12,[M+NH4]+,51:3,"TG(16:0/17:2(9Z,12Z)/18:1(9Z))","Triacylglycerols",,"GL"
338,LMGL03010076,JZOHEVWPVBMMRQ-RCYQLFAGSA-N,860.7689,20.12,[M+NH4]+,51:3,"TG(16:1(9Z)/17:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
339,LMGL03010670,QVHPQMFZIADWSB-DUXSNVJQSA-N,924.7999,20.17,[M+NH4]+,56:6,"TG(18:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
339,LMGL03010677,CKSBRWXVWDFKJD-ALCWIDLZSA-N,924.7999,20.17,[M+NH4]+,56:6,"TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
339,LMGL03010846,ZTSJYJYYBZBVKX-WXZPVFIASA-N,924.7999,20.17,[M+NH4]+,56:6,"TG(16:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
339,LMGL03016227,AQAMVFXGOIAPNB-QGGAJVRASA-N,924.7999,20.17,[M+NH4]+,56:6,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
339,LMGL03010662,XKXXQSRUTFKWEA-XBYCHKDGSA-N,924.7999,20.17,[M+NH4]+,56:6,"TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
340,LMGL03011467,RLAPDVQGJNAHOC-CGQBXCTLSA-N,929.7552,20.18,[M+H]+,58:9,"TG(18:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
340,LMGL03011240,KTQJKDYCGLGVKD-YTMABGHZSA-N,929.7552,20.18,[M+H]+,58:9,"TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
340,LMGL03011239,RVXFSLZMZOFGEQ-SWIIBWKZSA-N,929.7552,20.18,[M+H]+,58:9,"TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
340,LMGL03011246,ZLLNVKBQOWDJSZ-NOKZVZPKSA-N,929.7552,20.18,[M+H]+,58:9,"TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
340,LMGL03011460,DNOZVMIUNWBFHO-QMMZABMWSA-N,929.7552,20.18,[M+H]+,58:9,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
341,LMGL03010925,YGOKCUTVSFRDFI-MDDHNNKISA-N,922.7845,20.21,[M+NH4]+,56:7,"TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
341,LMGL03013661,YQOBSVONFQVXPE-HNHQEKRSSA-N,922.7845,20.21,[M+NH4]+,56:7,"TG(12:0/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
341,LMGL03014899,MJMJLVATKSBAIH-JCHZDRECSA-N,922.7845,20.21,[M+NH4]+,56:7,"TG(14:1(9Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
341,LMGL03010926,BROCVGUNARRIRK-KCORDHHQSA-N,922.7845,20.21,[M+NH4]+,56:7,"TG(16:1(9Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
341,LMGL03010922,VPKMKALIOUCHIT-NVYPTUFXSA-N,922.7845,20.21,[M+NH4]+,56:7,"TG(16:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
342,LMGL03010925,YGOKCUTVSFRDFI-MDDHNNKISA-N,927.7399,20.21,[M+Na]+,56:7,"TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
342,LMGL03016228,BQNNUGDOFXSTKA-IAGABQDKSA-N,927.7399,20.21,[M+Na]+,56:7,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
342,LMGL03010733,SFRODKTZZGZFOU-JCHYXQCMSA-N,927.7399,20.21,[M+Na]+,56:7,"TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
342,LMGL03010735,DVIPBEICMABNSZ-GBHQTMMXSA-N,927.7399,20.21,[M+Na]+,56:7,"TG(16:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
342,LMGL03016176,QYKUQPGUAMRUPD-VZWHIRIHSA-N,927.7399,20.21,[M+Na]+,56:7,"TG(18:0/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
343,LMGL03010190,VESVDAJIPQIOEH-NAAHWEMHSA-N,886.7847,20.23,[M+NH4]+,53:4,"TG(17:1(9Z)/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
343,LMGL03010189,KDMIHSMAUYYFRT-CVUWVRRUSA-N,886.7847,20.23,[M+NH4]+,53:4,"TG(17:0/18:2(9Z,12Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
343,LMGL03015905,WGTFIXDSYLYPIO-BGZYNWNKSA-N,886.7847,20.23,[M+NH4]+,53:4,"TG(17:0/18:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
343,LMGL03010194,RLDKFJHHHPZZSZ-OQLDQSHXSA-N,886.7847,20.23,[M+NH4]+,53:4,"TG(17:0/18:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
343,LMGL03010187,BMSDHYZLQWTKSQ-LSJAAEOESA-N,886.7847,20.23,[M+NH4]+,53:4,"TG(17:2(9Z,12Z)/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
344,LMGL03014226,GPXZOHHIWJNYTJ-FOBNYNKYSA-N,827.7089,20.23,[M+Na]+,48:1,"TG(14:0/16:0/18:1(9Z))","Triacylglycerols",,"GL"
344,LMGL03010017,FEKLSEFRUGWUOS-DLOIZKPKSA-N,827.7089,20.23,[M+Na]+,48:1,"TG(16:0/16:0/16:1(9Z))","Triacylglycerols",,"GL"
344,LMGL03013334,KOECVRUHPJVMJH-KYKFUFFASA-N,827.7089,20.23,[M+Na]+,48:1,"TG(12:0/16:0/20:1(11Z))","Triacylglycerols",,"GL"
344,LMGL03013797,UJQYECGVWBAORI-DDELXRFASA-N,827.7089,20.23,[M+Na]+,48:1,"TG(13:0/16:0/19:1(9Z))","Triacylglycerols",,"GL"
344,LMGL03014631,CUFCTEMVUZUBLI-WGIOATGOSA-N,827.7089,20.23,[M+Na]+,48:1,"TG(14:1(9Z)/16:0/18:0)","Triacylglycerols",,"GL"
345,LMGL03010355,KKABVOCYVJCRKP-PZOQESJISA-N,898.7848,20.23,[M+NH4]+,54:5,"TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
345,LMGL03010327,VVEBTVMJPTZDHO-YQFZQLSNSA-N,898.7848,20.23,[M+NH4]+,54:5,"TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
345,LMGL03013029,GOEUQPTVSLNGLY-SIPJYBKGSA-N,898.7848,20.23,[M+NH4]+,54:5,"TG(18:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
345,LMGL03010330,OEJXMJPFOHYSIU-GRLFFVHSSA-N,898.7848,20.23,[M+NH4]+,54:5,"TG(18:1(9Z)/18:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
345,LMGL03010351,UWIJLBUWLZZSBQ-HPSHXTDLSA-N,898.7848,20.23,[M+NH4]+,54:5,"TG(16:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
346,LMGL03010561,FZCWUXLZPBVHLD-QGNZJALFSA-N,891.7400,20.24,[M+H]+,55:7,"TG(17:1(9Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
346,LMGL03010555,PAJDZSHKXCCEHB-PDYHMRBISA-N,891.7400,20.24,[M+H]+,55:7,"TG(17:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
346,LMGL03010556,CDYIPIZBKHXAFM-NPBXIZHCSA-N,891.7400,20.24,[M+H]+,55:7,"TG(17:2(9Z,12Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
346,LMGL03010560,ROGWRURLPSZEGG-VPCCGMSKSA-N,891.7400,20.24,[M+H]+,55:7,"TG(17:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
346,LMGL03015165,NJBABWLQKGRDHS-PXLGKYGTSA-N,891.7400,20.24,[M+H]+,55:7,"TG(15:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
347,LMGL03011389,QFVBKJOYLFHVKV-DZPOHDDMSA-N,948.8001,20.24,[M+NH4]+,58:8,"TG(18:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
347,LMGL03011382,ZMFFWUOLHWWCNZ-POPPPGLRSA-N,948.8001,20.24,[M+NH4]+,58:8,"TG(18:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
347,LMGL03011164,ZWGCSBUQZCXERM-GRXQCBRGSA-N,948.8001,20.24,[M+NH4]+,58:8,"TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
348,LMGL03011970,CFXLMSTVSIEEEU-WORJFHRFSA-N,953.7556,20.24,[M+H]+,60:11,"TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
348,LMGL03011959,KDIPBBLLYFDFHC-DSOHOXIESA-N,953.7556,20.24,[M+H]+,60:11,"TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
349,LMGL03010355,KKABVOCYVJCRKP-PZOQESJISA-N,903.7399,20.31,[M+Na]+,54:5,"TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
349,LMGL03013029,GOEUQPTVSLNGLY-SIPJYBKGSA-N,903.7399,20.31,[M+Na]+,54:5,"TG(18:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
349,LMGL03010330,OEJXMJPFOHYSIU-GRLFFVHSSA-N,903.7399,20.31,[M+Na]+,54:5,"TG(18:1(9Z)/18:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
349,LMGL03010470,JKYPCWURBUPJMX-WBRZMLBKSA-N,903.7399,20.31,[M+Na]+,54:5,"TG(16:0/16:0/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
349,LMGL03010327,VVEBTVMJPTZDHO-YQFZQLSNSA-N,903.7399,20.31,[M+Na]+,54:5,"TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
350,LMGL03010677,CKSBRWXVWDFKJD-ALCWIDLZSA-N,929.7555,20.35,[M+Na]+,56:6,"TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
350,LMGL03010683,BLNSKVFNUJRUQY-WNXRKLEXSA-N,929.7555,20.35,[M+Na]+,56:6,"TG(18:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
350,LMGL03016245,NEZJLYSHWRBTKF-SHZXWNAJSA-N,929.7555,20.35,[M+Na]+,56:6,"TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))","Triacylglycerols",,"GL"
350,LMGL03010670,QVHPQMFZIADWSB-DUXSNVJQSA-N,929.7555,20.35,[M+Na]+,56:6,"TG(18:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
350,LMGL03010846,ZTSJYJYYBZBVKX-WXZPVFIASA-N,929.7555,20.35,[M+Na]+,56:6,"TG(16:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
351,LMGL03011815,YMGSOCWJHLMLQM-INRHVVJHSA-N,974.8159,20.38,[M+NH4]+,60:9,"TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
351,LMGL03011953,GCOQNBYYCRADMG-MSUNEHEASA-N,974.8159,20.38,[M+NH4]+,60:9,"TG(16:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
351,LMGL03011825,VDTUMEBCKWSEJW-JJYCVRGPSA-N,974.8159,20.38,[M+NH4]+,60:9,"TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
351,LMGL03011826,DRJWUSGKQPKDTB-GYQWGJJRSA-N,974.8159,20.38,[M+NH4]+,60:9,"TG(18:1(9Z)/20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
351,LMGL03011942,BTOBAOSWLQZTFQ-INFVFQMJSA-N,974.8159,20.38,[M+NH4]+,60:9,"TG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
352,LMGL03010677,CKSBRWXVWDFKJD-ALCWIDLZSA-N,924.8002,20.38,[M+NH4]+,56:6,"TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
352,LMGL03010846,ZTSJYJYYBZBVKX-WXZPVFIASA-N,924.8002,20.38,[M+NH4]+,56:6,"TG(16:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
352,LMGL03010670,QVHPQMFZIADWSB-DUXSNVJQSA-N,924.8002,20.38,[M+NH4]+,56:6,"TG(18:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
352,LMGL03016227,AQAMVFXGOIAPNB-QGGAJVRASA-N,924.8002,20.38,[M+NH4]+,56:6,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
352,LMGL03010662,XKXXQSRUTFKWEA-XBYCHKDGSA-N,924.8002,20.38,[M+NH4]+,56:6,"TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
353,LMGL03012279,WQAWUMVUILQKNT-SBZVPPHDSA-N,1000.8311,20.45,[M+NH4]+,62:10,"TG(18:1(9Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
353,LMGL03012270,ZBAGQQLVFIXOIS-SIQYCZBYSA-N,1000.8311,20.45,[M+NH4]+,62:10,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
353,LMGL03012289,TUFYIUONPVDORJ-GDADQBFMSA-N,1000.8311,20.45,[M+NH4]+,62:10,"TG(18:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
353,LMGL03016502,WZELXGBBVRRDQL-UAWZKWPASA-N,1000.8311,20.45,[M+NH4]+,62:10,"TG(18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
353,LMGL03012227,BARSWTVHVGOPEM-OSYFZFFDSA-N,1000.8311,20.45,[M+NH4]+,62:10,"TG(18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
354,LMGL03012786,JWVXCFSNEOMSHH-YACUFSJGSA-N,801.6928,20.47,[M+Na]+,46:0,"TG(14:0/16:0/16:0)","Triacylglycerols",,"GL"
354,LMGL03010007,HBNALZRPCNRSPZ-YACUFSJGSA-N,801.6928,20.47,[M+Na]+,46:0,"TG(12:0/16:0/18:0)","Triacylglycerols",,"GL"
354,LMGL03013787,PIHDCAJURCFXTB-YACUFSJGSA-N,801.6928,20.47,[M+Na]+,46:0,"TG(13:0/16:0/17:0)","Triacylglycerols",,"GL"
354,LMGL03012872,NYQQFKYIZVRSQX-YACUFSJGSA-N,801.6928,20.47,[M+Na]+,46:0,"TG(15:0/15:0/16:0)","Triacylglycerols",,"GL"
354,LMGL03012761,YQLXPOXDXQWEKE-YACUFSJGSA-N,801.6928,20.47,[M+Na]+,46:0,"TG(14:0/14:0/18:0)","Triacylglycerols",,"GL"
355,LMGL03012786,JWVXCFSNEOMSHH-YACUFSJGSA-N,796.7375,20.51,[M+NH4]+,46:0,"TG(14:0/16:0/16:0)","Triacylglycerols",,"GL"
355,LMGL03010007,HBNALZRPCNRSPZ-YACUFSJGSA-N,796.7375,20.51,[M+NH4]+,46:0,"TG(12:0/16:0/18:0)","Triacylglycerols",,"GL"
355,LMGL03012761,YQLXPOXDXQWEKE-YACUFSJGSA-N,796.7375,20.51,[M+NH4]+,46:0,"TG(14:0/14:0/18:0)","Triacylglycerols",,"GL"
355,LMGL03013787,PIHDCAJURCFXTB-YACUFSJGSA-N,796.7375,20.51,[M+NH4]+,46:0,"TG(13:0/16:0/17:0)","Triacylglycerols",,"GL"
355,LMGL03012872,NYQQFKYIZVRSQX-YACUFSJGSA-N,796.7375,20.51,[M+NH4]+,46:0,"TG(15:0/15:0/16:0)","Triacylglycerols",,"GL"
356,LMGL03014226,GPXZOHHIWJNYTJ-FOBNYNKYSA-N,827.7084,20.56,[M+Na]+,48:1,"TG(14:0/16:0/18:1(9Z))","Triacylglycerols",,"GL"
356,LMGL03010017,FEKLSEFRUGWUOS-DLOIZKPKSA-N,827.7084,20.56,[M+Na]+,48:1,"TG(16:0/16:0/16:1(9Z))","Triacylglycerols",,"GL"
356,LMGL03013334,KOECVRUHPJVMJH-KYKFUFFASA-N,827.7084,20.56,[M+Na]+,48:1,"TG(12:0/16:0/20:1(11Z))","Triacylglycerols",,"GL"
356,LMGL03013797,UJQYECGVWBAORI-DDELXRFASA-N,827.7084,20.56,[M+Na]+,48:1,"TG(13:0/16:0/19:1(9Z))","Triacylglycerols",,"GL"
356,LMGL03014631,CUFCTEMVUZUBLI-WGIOATGOSA-N,827.7084,20.56,[M+Na]+,48:1,"TG(14:1(9Z)/16:0/18:0)","Triacylglycerols",,"GL"
357,LMGL03014226,GPXZOHHIWJNYTJ-FOBNYNKYSA-N,805.7267,20.58,[M+H]+,48:1,"TG(14:0/16:0/18:1(9Z))","Triacylglycerols",,"GL"
357,LMGL03010017,FEKLSEFRUGWUOS-DLOIZKPKSA-N,805.7267,20.58,[M+H]+,48:1,"TG(16:0/16:0/16:1(9Z))","Triacylglycerols",,"GL"
357,LMGL03012770,JEVVUGAODYJYJJ-KYKFUFFASA-N,805.7267,20.58,[M+H]+,48:1,"TG(14:0/14:0/20:1(11Z))","Triacylglycerols",,"GL"
357,LMGL03014250,AXBFGYMTWDYLCD-ALJYPASDSA-N,805.7267,20.58,[M+H]+,48:1,"TG(14:0/16:1(9Z)/18:0)","Triacylglycerols",,"GL"
357,LMGL03013441,XIWTVWXDBCVNJB-HBNPLSITSA-N,805.7267,20.58,[M+H]+,48:1,"TG(12:0/18:0/18:1(9Z))","Triacylglycerols",,"GL"
