Compound,Confidence,Score,Mass Score,Iso. Pat.Score,Fragment Score,Num Frag Matches,Name,Formula,Lipid Class,Sum Composition,Chains,Mass,Mass delta ppm,Adduct
771.6475@22.81,"3","78.16","99.98","99.41","63.90","8","TG(12:0/14:0/18:1(9Z))","C47H88O6","Triacylglycerols","44:1","12:0/14:0/18:1","748.6581","0.2","[M+Na]+"
,"3","77.49","94.83","99.81","60.38","5","TG(12:0/14:0/20:4(5Z,8Z,11Z,14Z))","C49H86O6","Triacylglycerols","46:4","12:0/14:0/20:4","770.6424","2.9","[M+H]+"
766.6921@22.81,"3","78.91","99.95","99.42","78.82","11","TG(14:0/14:1(9Z)/16:0)","C47H88O6","Triacylglycerols","44:1","14:0/14:1/16:0","748.6581","0.3","[M+NH4]+"
856.7393@22.83,"3","78.65","99.80","98.72","74.73","9","TG(15:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","C54H94O6","Triacylglycerols","51:5","15:0/18:2/18:3","838.7050","0.5","[M+NH4]+"
882.7566@22.83,"3","78.03","95.94","92.02","76.74","7","TG(17:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","C56H96O6","Triacylglycerols","53:6","17:1/18:2/18:3","864.7207","2.4","[M+NH4]+"
745.6319@22.83,"3","76.97","99.95","70.91","68.69","9","TG(12:0/14:0/16:0)","C45H86O6","Triacylglycerols","42:0","12:0/14:0/16:0","722.6424","0.3","[M+Na]+"
,"3","76.27","95.07","71.40","63.89","6","TG(12:0/14:0/18:3(6Z,9Z,12Z))","C47H84O6","Triacylglycerols","44:3","12:0/14:0/18:3","744.6268","2.9","[M+H]+"
797.6626@22.84,"3","77.86","99.84","94.54","62.94","7","TG(12:0/16:1(9Z)/18:1(9Z))","C49H90O6","Triacylglycerols","46:2","12:0/16:1/18:1","774.6737","0.5","[M+Na]+"
,"3","77.13","92.30","97.87","60.09","4","TG(14:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))","C51H88O6","Triacylglycerols","48:5","14:0/16:1/18:4","796.6581","3.5","[M+H]+"
740.6764@22.84,"3","79.01","99.98","98.27","81.93","9","TG(12:0/14:0/16:0)","C45H86O6","Triacylglycerols","42:0","12:0/14:0/16:0","722.6424","0.2","[M+NH4]+"
797.6632@22.86,"3","77.96","99.94","98.51","60.83","7","TG(14:0/14:1(9Z)/18:1(9Z))","C49H90O6","Triacylglycerols","46:2","14:0/14:1/18:1","774.6737","0.3","[M+Na]+"
,"3","77.51","95.35","99.65","59.77","4","TG(14:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))","C51H88O6","Triacylglycerols","48:5","14:0/16:1/18:4","796.6581","2.7","[M+H]+"
823.6788@22.87,"3","77.86","99.97","97.61","59.73","6","TG(14:1(9Z)/16:1(9Z)/18:1(9Z))","C51H92O6","Triacylglycerols","48:3","14:1/16:1/18:1","800.6894","0.2","[M+Na]+"
,"3","77.27","95.12","96.61","58.59","4","TG(14:1(9Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C53H90O6","Triacylglycerols","50:6","14:1/16:1/20:4","822.6737","2.7","[M+H]+"
868.7390@22.87,"4","99.24","99.98","99.40","85.52","11","TG(16:0/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C55H94O6","Triacylglycerols","52:6","16:0/16:1/20:5","850.7050","0.2","[M+NH4]+"
818.7235@22.87,"3","78.92","99.92","97.70","80.89","14","TG(12:0/18:1(9Z)/18:2(9Z,12Z))","C51H92O6","Triacylglycerols","48:3","12:0/18:1/18:2","800.6894","0.3","[M+NH4]+"
873.6944@22.87,"3","78.01","99.98","98.32","62.01","6","TG(16:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","C55H94O6","Triacylglycerols","52:6","16:0/18:2/18:4","850.7050","0.2","[M+Na]+"
792.7078@22.87,"3","79.02","99.94","99.73","80.87","14","TG(12:0/16:1(9Z)/18:1(9Z))","C49H90O6","Triacylglycerols","46:2","12:0/16:1/18:1","774.6737","0.3","[M+NH4]+"
801.6973@22.87,"4","98.40","99.55","89.07","79.79","7","TG(12:0/18:1(9Z)/18:2(9Z,12Z))","C51H92O6","Triacylglycerols","48:3","12:0/18:1/18:2","800.6894","0.8","[M+H]+"
906.7532@22.87,"3","72.70","98.31","0.00","57.31","1","TG(13:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C58H96O6","Triacylglycerols","55:8","13:0/20:2/22:6","888.7207","1.5","[M+NH4]+"
946.7852@22.89,"3","78.41","99.59","93.08","75.93","11","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C61H100O6","Triacylglycerols","58:9","18:2/18:2/22:5","928.7520","0.7","[M+NH4]+"
856.7390@22.90,"4","98.66","99.99","91.17","82.09","7","TG(15:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C54H94O6","Triacylglycerols","51:5","15:0/16:1/20:4","838.7050","0.1","[M+NH4]+"
849.6920@22.92,"3","77.58","94.92","99.05","62.76","7","TG(16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))","C53H94O6","Triacylglycerols","50:4","16:1/16:1/18:2","826.7050","2.7","[M+Na]+"
,"3","75.96","80.38","97.72","60.76","4","TG(16:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","C55H92O6","Triacylglycerols","52:7","16:1/18:2/18:4","848.6894","5.5","[M+H]+"
920.7707@22.94,"3","78.47","99.77","98.60","71.25","13","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C59H98O6","Triacylglycerols","56:8","18:2/18:2/20:4","902.7363","0.5","[M+NH4]+"
925.7260@22.95,"3","77.71","99.83","98.87","55.61","4","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C59H98O6","Triacylglycerols","56:8","18:2/18:2/20:4","902.7363","0.5","[M+Na]+"
,"3","77.22","96.39","95.49","56.03","3","TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C61H96O6","Triacylglycerols","58:11","18:1/20:5/20:5","924.7207","2.1","[M+H]+"
844.7388@22.96,"3","78.75","99.99","97.56","77.45","14","TG(16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))","C53H94O6","Triacylglycerols","50:4","16:1/16:1/18:2","826.7050","0.1","[M+NH4]+"
996.7999@22.97,"3","72.70","97.77","0.00","58.56","2","TG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C65H102O6","Triacylglycerols","62:12","18:0/22:6/22:6","978.7676","1.6","[M+NH4]+"
970.7863@23.00,"4","98.57","99.80","93.71","78.09","6","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C63H100O6","Triacylglycerols","60:11","18:1/20:4/22:6","952.7520","0.5","[M+NH4]+"
827.7124@23.00,"4","98.12","99.98","82.39","80.11","6","TG(14:0/18:1(9Z)/18:3(6Z,9Z,12Z))","C53H94O6","Triacylglycerols","50:4","14:0/18:1/18:3","826.7050","0.2","[M+H]+"
754.6921@23.01,"3","78.59","99.97","95.31","76.61","6","TG(12:0/15:0/16:0)","C46H88O6","Triacylglycerols","43:0","12:0/15:0/16:0","736.6581","0.2","[M+NH4]+"
894.7548@23.01,"4","99.09","99.94","98.77","83.24","12","TG(16:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C57H96O6","Triacylglycerols","54:7","16:0/18:2/20:5","876.7207","0.3","[M+NH4]+"
944.7700@23.02,"4","98.81","99.98","98.27","78.04","3","TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C61H98O6","Triacylglycerols","58:10","16:0/20:4/22:6","926.7363","0.2","[M+NH4]+"
849.6938@23.02,"3","77.94","99.78","99.36","59.95","7","TG(16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))","C53H94O6","Triacylglycerols","50:4","16:1/16:1/18:2","826.7050","0.6","[M+Na]+"
,"3","77.12","92.13","99.55","58.53","4","TG(16:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","C55H92O6","Triacylglycerols","52:7","16:1/18:2/18:4","848.6894","3.4","[M+H]+"
894.7546@23.03,"4","99.08","99.99","97.81","83.85","12","TG(16:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C57H96O6","Triacylglycerols","54:7","16:0/18:2/20:5","876.7207","0.1","[M+NH4]+"
882.7548@23.03,"3","78.40","99.93","98.78","69.45","7","TG(15:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C56H96O6","Triacylglycerols","53:6","15:0/18:2/20:4","864.7207","0.3","[M+NH4]+"
899.7103@23.05,"3","77.87","99.85","97.52","60.15","6","TG(16:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C57H96O6","Triacylglycerols","54:7","16:0/18:2/20:5","876.7207","0.4","[M+Na]+"
,"3","77.58","96.23","99.65","59.47","4","TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C59H94O6","Triacylglycerols","56:10","16:0/20:5/20:5","898.7050","2.2","[M+H]+"
879.7396@23.08,"4","95.06","85.70","50.17","79.65","9","TG(18:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","C57H98O6","Triacylglycerols","54:6","18:1/18:2/18:3","878.7363","4.5","[M+H]+"
896.7684@23.08,"4","99.00","97.04","97.98","87.91","14","TG(18:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","C57H98O6","Triacylglycerols","54:6","18:1/18:2/18:3","878.7363","2.0","[M+NH4]+"
901.7245@23.08,"3","77.91","98.91","99.20","61.25","6","TG(18:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","C57H98O6","Triacylglycerols","54:6","18:1/18:2/18:3","878.7363","1.2","[M+Na]+"
,"3","76.78","89.11","98.16","59.22","3","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C59H96O6","Triacylglycerols","56:9","18:2/18:2/20:5","900.7207","3.9","[M+H]+"
853.7281@23.08,"4","97.66","99.99","71.82","81.48","11","TG(16:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","C55H96O6","Triacylglycerols","52:5","16:1/18:1/18:3","852.7207","0.1","[M+H]+"
908.7713@23.09,"3","77.95","98.81","95.18","66.23","5","TG(17:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C58H98O6","Triacylglycerols","55:7","17:1/18:2/20:4","890.7363","1.2","[M+NH4]+"
806.7235@23.10,"3","78.48","99.92","95.70","74.01","12","TG(14:1(9Z)/15:0/18:1(9Z))","C50H92O6","Triacylglycerols","47:2","14:1/15:0/18:1","788.6894","0.3","[M+NH4]+"
780.7080@23.10,"3","78.61","99.81","96.74","75.91","11","TG(12:0/15:0/18:1(9Z))","C48H90O6","Triacylglycerols","45:1","12:0/15:0/18:1","762.6737","0.6","[M+NH4]+"
870.7545@23.11,"3","78.84","99.99","97.84","79.03","14","TG(16:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","C55H96O6","Triacylglycerols","52:5","16:1/18:1/18:3","852.7207","0.1","[M+NH4]+"
875.7095@23.11,"3","78.06","99.82","99.36","62.22","6","TG(16:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","C55H96O6","Triacylglycerols","52:5","16:0/18:2/18:3","852.7207","0.5","[M+Na]+"
,"3","77.08","92.53","97.11","59.43","3","TG(16:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C57H94O6","Triacylglycerols","54:8","16:0/18:3/20:5","874.7050","3.2","[M+H]+"
934.7861@23.11,"3","75.35","99.93","50.60","56.60","1","TG(17:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C60H100O6","Triacylglycerols","57:8","17:0/18:2/22:6","916.7520","0.3","[M+NH4]+"
811.6791@23.12,"3","77.51","96.44","99.67","57.71","4","TG(15:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))","C52H90O6","Triacylglycerols","49:5","15:0/16:1/18:4","810.6737","2.3","[M+H]+"
,"3","70.59","33.66","91.37","53.04","2","SM(d18:2/24:1)","C47H91N2O6P","Ceramide phosphocholines (sphingomyelins)","42:3","-","810.6615","12.8","[M+H]+"
754.6922@23.13,"3","78.74","99.90","98.22","76.76","7","TG(12:0/15:0/16:0)","C46H88O6","Triacylglycerols","43:0","12:0/15:0/16:0","736.6581","0.4","[M+NH4]+"
946.7861@23.14,"3","78.52","99.92","99.99","70.60","10","TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C61H100O6","Triacylglycerols","58:9","16:0/20:4/22:5","928.7520","0.3","[M+NH4]+"
951.7417@23.15,"3","77.51","99.75","94.11","56.53","4","TG(16:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C61H100O6","Triacylglycerols","58:9","16:0/20:3/22:6","928.7520","0.6","[M+Na]+"
,"3","77.41","96.79","96.99","57.55","3","TG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C63H98O6","Triacylglycerols","60:12","18:1/20:5/22:6","950.7363","2.0","[M+H]+"
832.7390@23.16,"3","78.85","99.99","97.81","79.26","13","TG(15:0/16:1(9Z)/18:2(9Z,12Z))","C52H94O6","Triacylglycerols","49:3","15:0/16:1/18:2","814.7050","0.1","[M+NH4]+"
837.6948@23.16,"3","77.91","99.71","97.31","61.57","7","TG(15:0/16:1(9Z)/18:2(9Z,12Z))","C52H94O6","Triacylglycerols","49:3","15:0/16:1/18:2","814.7050","0.6","[M+Na]+"
,"3","77.56","96.60","99.67","58.35","4","TG(15:0/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C54H92O6","Triacylglycerols","51:6","15:0/16:1/20:5","836.6894","2.2","[M+H]+"
920.7704@23.16,"4","99.20","99.95","98.52","85.64","12","TG(16:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C59H98O6","Triacylglycerols","56:8","16:0/18:2/22:6","902.7363","0.3","[M+NH4]+"
925.7261@23.16,"3","78.14","99.76","99.79","63.46","7","TG(16:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C59H98O6","Triacylglycerols","56:8","16:0/18:2/22:6","902.7363","0.5","[M+Na]+"
,"3","77.57","96.68","97.67","60.31","4","TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C61H96O6","Triacylglycerols","58:11","16:0/20:5/22:6","924.7207","2.1","[M+H]+"
972.8017@23.17,"3","78.02","99.96","90.05","70.41","5","TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C63H102O6","Triacylglycerols","60:10","18:1/20:4/22:5","954.7676","0.2","[M+NH4]+"
863.7103@23.18,"3","78.04","99.82","99.92","61.24","7","TG(15:0/18:2(9Z,12Z)/18:2(9Z,12Z))","C54H96O6","Triacylglycerols","51:4","15:0/18:2/18:2","840.7207","0.5","[M+Na]+"
,"3","77.59","96.23","98.96","60.44","4","TG(15:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C56H94O6","Triacylglycerols","53:7","15:0/18:2/20:5","862.7050","2.3","[M+H]+"
927.7388@23.18,"3","76.97","94.55","90.47","59.89","6","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","C59H100O6","Triacylglycerols","56:7","18:2/18:2/20:3","904.7520","2.6","[M+Na]+"
,"3","75.54","80.23","90.95","59.31","3","TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C61H98O6","Triacylglycerols","58:10","18:2/20:3/20:5","926.7363","5.2","[M+H]+"
896.7702@23.23,"3","78.38","100.00","92.64","74.90","13","TG(16:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C57H98O6","Triacylglycerols","54:6","16:1/18:1/20:4","878.7363","0.0","[M+NH4]+"
858.7547@23.23,"3","78.74","99.98","99.41","75.53","14","TG(16:1(9Z)/17:1(9Z)/18:2(9Z,12Z))","C54H96O6","Triacylglycerols","51:4","16:1/17:1/18:2","840.7207","0.2","[M+NH4]+"
884.7697@23.24,"3","78.77","99.79","97.75","78.03","14","TG(17:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))","C56H98O6","Triacylglycerols","53:5","17:1/18:2/18:2","866.7363","0.5","[M+NH4]+"
858.7548@23.26,"4","94.20","99.93","0.00","84.23","12","TG(15:0/18:1(9Z)/18:3(6Z,9Z,12Z))","C54H96O6","Triacylglycerols","51:4","15:0/18:1/18:3","840.7207","0.3","[M+NH4]+"
870.7548@23.28,"4","99.17","99.95","99.00","84.48","12","TG(16:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C55H96O6","Triacylglycerols","52:5","16:0/16:1/20:4","852.7207","0.3","[M+NH4]+"
794.7235@23.28,"3","75.84","99.95","42.70","74.16","7","TG(12:0/16:0/18:1(9Z))","C49H92O6","Triacylglycerols","46:1","12:0/16:0/18:1","776.6894","0.3","[M+NH4]+"
922.7841@23.30,"3","78.53","97.33","99.99","75.97","13","TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C59H100O6","Triacylglycerols","56:7","18:1/18:2/20:4","904.7520","1.8","[M+NH4]+"
768.7059@23.31,"3","77.83","97.06","91.79","70.60","4","TG(14:0/14:0/16:0)","C47H90O6","Triacylglycerols","44:0","14:0/14:0/16:0","750.6737","2.2","[M+NH4]+"
844.7388@23.31,"4","99.09","100.00","97.51","84.39","10","TG(14:0/16:0/20:4(5Z,8Z,11Z,14Z))","C53H94O6","Triacylglycerols","50:4","14:0/16:0/20:4","826.7050","0.1","[M+NH4]+"
948.8009@23.32,"3","78.58","99.66","99.69","72.68","11","TG(18:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C61H102O6","Triacylglycerols","58:8","18:1/18:2/22:5","930.7676","0.6","[M+NH4]+"
832.7396@23.33,"3","78.44","99.45","96.24","73.65","9","TG(15:0/16:1(9Z)/18:2(9Z,12Z))","C52H94O6","Triacylglycerols","49:3","15:0/16:1/18:2","814.7050","0.9","[M+NH4]+"
884.7701@23.33,"3","75.20","100.00","31.22","72.85","7","TG(17:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","C56H98O6","Triacylglycerols","53:5","17:1/18:1/18:3","866.7363","0.1","[M+NH4]+"
768.7068@23.33,"4","94.29","99.32","0.00","87.14","7","TG(14:0/14:0/16:0)","C47H90O6","Triacylglycerols","44:0","14:0/14:0/16:0","750.6737","1.1","[M+NH4]+"
922.7851@23.34,"3","78.58","99.43","98.21","74.53","13","TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C59H100O6","Triacylglycerols","56:7","18:1/18:2/20:4","904.7520","0.8","[M+NH4]+"
927.7407@23.35,"3","77.75","99.79","95.87","59.50","6","TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C59H100O6","Triacylglycerols","56:7","18:1/18:2/20:4","904.7520","0.5","[M+Na]+"
,"3","77.05","92.53","98.54","57.43","3","TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","C61H98O6","Triacylglycerols","58:10","18:2/20:4/20:4","926.7363","3.1","[M+H]+"
803.7128@23.35,"3","73.82","99.76","0.00","76.93","12","TG(14:0/16:1(9Z)/18:1(9Z))","C51H94O6","Triacylglycerols","48:2","14:0/16:1/18:1","802.7050","0.6","[M+H]+"
896.7701@23.35,"4","99.22","99.98","99.75","84.69","12","TG(16:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C57H98O6","Triacylglycerols","54:6","16:0/18:2/20:4","878.7363","0.1","[M+NH4]+"
908.7695@23.35,"3","77.72","99.59","79.55","75.69","8","TG(15:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C58H98O6","Triacylglycerols","55:7","15:0/18:1/22:6","890.7363","0.7","[M+NH4]+"
820.7390@23.36,"3","78.80","99.99","96.63","79.33","12","TG(14:1(9Z)/16:0/18:1(9Z))","C51H94O6","Triacylglycerols","48:2","14:1/16:0/18:1","802.7050","0.1","[M+NH4]+"
825.6942@23.36,"3","78.07","99.99","99.72","61.60","7","TG(14:0/16:1(9Z)/18:1(9Z))","C51H94O6","Triacylglycerols","48:2","14:0/16:1/18:1","802.7050","0.1","[M+Na]+"
,"3","77.20","93.89","97.45","58.82","4","TG(16:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))","C53H92O6","Triacylglycerols","50:5","16:0/16:1/18:4","824.6894","3.0","[M+H]+"
901.7258@23.36,"3","78.23","99.96","99.88","64.89","4","TG(18:1(9Z)/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","C57H98O6","Triacylglycerols","54:6","18:1/18:1/18:4","878.7363","0.2","[M+Na]+"
794.7234@23.37,"3","78.96","99.97","99.83","79.45","11","TG(12:0/16:0/18:1(9Z))","C49H92O6","Triacylglycerols","46:1","12:0/16:0/18:1","776.6894","0.2","[M+NH4]+"
799.6789@23.37,"3","78.12","99.93","99.02","63.57","7","TG(14:0/16:0/16:1(9Z))","C49H92O6","Triacylglycerols","46:1","14:0/16:0/16:1","776.6894","0.3","[M+Na]+"
,"3","77.35","95.39","96.28","59.98","4","TG(14:0/16:0/18:4(6Z,9Z,12Z,15Z))","C51H90O6","Triacylglycerols","48:4","14:0/16:0/18:4","798.6737","2.7","[M+H]+"
820.7390@23.37,"3","78.79","100.00","96.38","79.35","12","TG(14:1(9Z)/16:0/18:1(9Z))","C51H94O6","Triacylglycerols","48:2","14:1/16:0/18:1","802.7050","0.1","[M+NH4]+"
825.6942@23.39,"3","77.88","100.00","96.76","60.89","7","TG(14:0/16:1(9Z)/18:1(9Z))","C51H94O6","Triacylglycerols","48:2","14:0/16:1/18:1","802.7050","0.1","[M+Na]+"
,"3","77.09","94.12","94.60","59.00","4","TG(16:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))","C53H92O6","Triacylglycerols","50:5","16:0/16:1/18:4","824.6894","3.0","[M+H]+"
768.7075@23.41,"3","79.03","100.00","98.40","82.20","10","TG(14:0/14:0/16:0)","C47H90O6","Triacylglycerols","44:0","14:0/14:0/16:0","750.6737","0.1","[M+NH4]+"
773.6633@23.41,"3","78.20","99.86","98.98","65.38","7","TG(14:0/14:0/16:0)","C47H90O6","Triacylglycerols","44:0","14:0/14:0/16:0","750.6737","0.5","[M+Na]+"
,"3","77.65","95.76","99.21","62.19","4","TG(12:0/16:0/18:3(6Z,9Z,12Z))","C49H88O6","Triacylglycerols","46:3","12:0/16:0/18:3","772.6581","2.6","[M+H]+"
846.7546@23.42,"3","79.11","99.99","98.27","83.94","13","TG(16:0/16:1(9Z)/18:2(9Z,12Z))","C53H96O6","Triacylglycerols","50:3","16:0/16:1/18:2","828.7207","0.1","[M+NH4]+"
851.7101@23.42,"3","77.39","95.14","98.42","59.11","4","TG(16:1(9Z)/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","C55H94O6","Triacylglycerols","52:6","16:1/18:1/18:4","850.7050","2.6","[M+H]+"
829.7285@23.42,"4","97.23","99.67","64.98","80.28","9","TG(16:0/16:1(9Z)/18:2(9Z,12Z))","C53H96O6","Triacylglycerols","50:3","16:0/16:1/18:2","828.7207","0.7","[M+H]+"
877.7252@23.43,"3","76.68","99.88","69.43","64.34","7","TG(16:1(9Z)/18:1(9Z)/18:2(9Z,12Z))","C55H98O6","Triacylglycerols","52:4","16:1/18:1/18:2","854.7363","0.4","[M+Na]+"
,"3","75.79","92.87","69.55","60.42","4","TG(16:1(9Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C57H96O6","Triacylglycerols","54:7","16:1/18:1/20:5","876.7207","3.2","[M+H]+"
872.7690@23.43,"3","79.14","98.74","99.07","86.22","14","TG(16:1(9Z)/18:1(9Z)/18:2(9Z,12Z))","C55H98O6","Triacylglycerols","52:4","16:1/18:1/18:2","854.7363","1.3","[M+NH4]+"
881.7560@23.47,"4","97.90","90.04","98.30","79.60","11","TG(18:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","C57H100O6","Triacylglycerols","54:5","18:1/18:1/18:3","880.7520","3.7","[M+H]+"
872.7701@23.47,"3","74.18","100.00","0.00","83.65","14","TG(16:1(9Z)/18:1(9Z)/18:2(9Z,12Z))","C55H98O6","Triacylglycerols","52:4","16:1/18:1/18:2","854.7363","0.1","[M+NH4]+"
898.7834@23.47,"3","78.46","94.52","97.29","82.98","14","TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))","C57H100O6","Triacylglycerols","54:5","18:1/18:2/18:2","880.7520","2.7","[M+NH4]+"
903.7400@23.48,"3","77.93","98.73","99.68","61.52","7","TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))","C57H100O6","Triacylglycerols","54:5","18:1/18:2/18:2","880.7520","1.3","[M+Na]+"
,"3","76.82","88.63","98.90","60.14","4","TG(18:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C59H98O6","Triacylglycerols","56:8","18:1/18:2/20:5","902.7363","3.9","[M+H]+"
884.7701@23.48,"3","78.51","100.00","97.85","72.34","6","TG(15:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C56H98O6","Triacylglycerols","53:5","15:0/18:1/20:4","866.7363","0.1","[M+NH4]+"
851.7101@23.48,"3","77.98","99.97","97.14","62.56","7","TG(16:0/16:1(9Z)/18:2(9Z,12Z))","C53H96O6","Triacylglycerols","50:3","16:0/16:1/18:2","828.7207","0.2","[M+Na]+"
,"3","77.24","95.21","94.35","60.06","4","TG(16:0/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","C55H94O6","Triacylglycerols","52:6","16:0/18:3/18:3","850.7050","2.6","[M+H]+"
872.7704@23.50,"3","78.97","99.96","99.92","79.47","14","TG(16:1(9Z)/18:1(9Z)/18:2(9Z,12Z))","C55H98O6","Triacylglycerols","52:4","16:1/18:1/18:2","854.7363","0.2","[M+NH4]+"
855.7440@23.51,"4","98.80","99.84","95.59","80.79","10","TG(16:0/18:1(9Z)/18:3(6Z,9Z,12Z))","C55H98O6","Triacylglycerols","52:4","16:0/18:1/18:3","854.7363","0.5","[M+H]+"
948.8018@23.51,"3","77.98","99.93","89.07","70.61","10","TG(18:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C61H102O6","Triacylglycerols","58:8","18:1/18:2/22:5","930.7676","0.3","[M+NH4]+"
877.7256@23.51,"3","78.00","100.00","99.35","60.63","7","TG(16:0/18:1(9Z)/18:3(6Z,9Z,12Z))","C55H98O6","Triacylglycerols","52:4","16:0/18:1/18:3","854.7363","0.0","[M+Na]+"
