Compound,Confidence,Score,Mass Score,Iso. Pat.Score,Fragment Score,Num Frag Matches,Name,Formula,Lipid Class,Sum Composition,Chains,Mass,Mass delta ppm,Adduct
,"3","79.33","99.77","99.80","87.35","6","PC(P-16:0/18:2(9Z,12Z))","C42H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:2","16:0/18:2","741.5672","0.6","[M+HCOO]-"
722.5127@17.05,"3","79.19","99.92","99.52","84.40","6","PE(P-16:0/20:4(5Z,8Z,11Z,14Z))","C41H74NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:4","16:0/20:4","723.5203","0.4","[M-H]-"
812.5447@17.05,"3","77.93","100.00","96.40","62.23","2","PS(18:2(9Z,12Z)/20:1(11Z))","C44H80NO10P","Diacylglycerophosphoserines","38:3","18:2/20:1","813.5520","0.0","[M-H]-"
,"3","77.70","100.00","94.16","59.77","1","PC(15:0/20:4(5Z,8Z,11Z,14Z))","C43H78NO8P","Diacylglycerophosphocholines","35:4","15:0/20:4","767.5465","0.0","[M+HCOO]-"
812.5798@17.06,"3","78.74","98.30","98.78","79.47","6","PC(O-16:0/20:4(5E,8E,11E,14E))","C44H82NO7P","1-alkyl,2-acylglycerophosphocholines","36:4","16:0/20:4","767.5829","1.6","[M+HCOO]-"
728.5235@17.09,"3","77.92","100.00","98.99","59.35","1","PE(17:1(9Z)/18:1(9Z))","C40H76NO8P","Diacylglycerophosphoethanolamines","35:2","17:1/18:1","729.5309","0.0","[M-H]-"
913.5806@17.13,"3","77.90","99.72","95.90","62.72","4","PI(18:0/22:4(7Z,10Z,13Z,16Z))","C49H87O13P","Diacylglycerophosphoinositols","40:4","18:0/22:4","914.5884","0.6","[M-H]-"
752.5278@17.13,"3","75.91","82.78","86.24","66.37","2","PE(17:0/20:4(5Z,8Z,11Z,14Z))","C42H76NO8P","Diacylglycerophosphoethanolamines","37:4","17:0/20:4","753.5309","5.6","[M-H]-"
816.5756@17.15,"3","78.62","99.85","97.82","74.92","3","PC(17:0/18:2(9Z,12Z))","C43H82NO8P","Diacylglycerophosphocholines","35:2","17:0/18:2","771.5778","0.5","[M+HCOO]-"
778.5384@17.16,"3","77.96","99.32","99.87","60.77","1","PE(19:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C44H78NO8P","Diacylglycerophosphoethanolamines","39:5","19:1/20:4","779.5465","1.0","[M-H]-"
854.5910@17.17,"3","78.41","99.64","98.27","70.58","3","PC(16:0/22:4(7Z,10Z,13Z,16Z))","C46H84NO8P","Diacylglycerophosphocholines","38:4","16:0/22:4","809.5935","0.7","[M+HCOO]-"
887.5650@17.18,"3","78.16","99.79","99.04","64.63","4","PI(18:0/20:3(8Z,11Z,14Z))","C47H85O13P","Diacylglycerophosphoinositols","38:3","18:0/20:3","888.5728","0.5","[M-H]-"
828.5757@17.19,"3","78.63","99.92","98.91","73.90","3","PC(16:0/20:3(5Z,8Z,11Z))","C44H82NO8P","Diacylglycerophosphocholines","36:3","16:0/20:3","783.5778","0.3","[M+HCOO]-"
778.5603@17.19,"3","78.33","100.00","94.52","72.03","3","PC(16:0/16:0)","C40H80NO8P","Diacylglycerophosphocholines","32:0","16:0/16:0","733.5622","0.0","[M+HCOO]-"
814.5939@17.26,"3","77.90","92.03","95.00","78.96","3","PC(O-18:1(11Z)/18:2(9Z,12Z))","C44H84NO7P","1-alkyl,2-acylglycerophosphocholines","36:3","18:1/18:2","769.5985","3.5","[M+HCOO]-"
,"3","77.90","92.03","95.00","78.96","3","PC(P-18:0/18:2(9Z,12Z))","C44H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:2","18:0/18:2","769.5985","3.5","[M+HCOO]-"
878.5911@17.26,"3","78.83","99.73","99.99","77.20","4","PC(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H84NO8P","Diacylglycerophosphocholines","40:6","18:0/22:6","833.5935","0.6","[M+HCOO]-"
836.5804@17.28,"3","78.17","99.51","95.47","68.95","2","PC(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))","C46H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:5","18:0/20:5","791.5829","0.8","[M+HCOO]-"
756.4710@17.29,"3","70.55","27.28","93.73","62.64","1","PS(16:1(9Z)/18:2(9Z,12Z))","C40H72NO10P","Diacylglycerophosphoserines","34:3","16:1/18:2","757.4894","14.7","[M-H]-"
698.5126@17.29,"3","79.26","99.82","99.68","85.97","6","PE(P-16:0/18:2(9Z,12Z))","C39H74NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","34:2","16:0/18:2","699.5203","0.6","[M-H]-"
788.5799@17.31,"3","78.74","98.63","98.44","79.02","3","PC(O-16:0/18:2(9Z,12Z))","C42H82NO7P","1-alkyl,2-acylglycerophosphocholines","34:2","16:0/18:2","743.5829","1.5","[M+HCOO]-"
838.5960@17.32,"3","78.36","99.43","99.28","69.15","2","PC(O-18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C46H84NO7P","1-alkyl,2-acylglycerophosphocholines","38:5","18:1/20:4","793.5985","0.9","[M+HCOO]-"
,"3","78.36","99.43","99.28","69.15","2","PC(P-18:0/20:4(5Z,8Z,11Z,14Z))","C46H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:4","18:0/20:4","793.5985","0.9","[M+HCOO]-"
728.5231@17.34,"3","78.29","99.77","99.92","66.37","2","PE(17:0/18:2(9Z,12Z))","C40H76NO8P","Diacylglycerophosphoethanolamines","35:2","17:0/18:2","729.5309","0.6","[M-H]-"
673.4811@17.35,"3","77.45","99.93","87.67","61.43","1","PA(16:0/18:1(11Z))","C37H71O8P","Diacylglycerophosphates","34:1","16:0/18:1","674.4887","0.4","[M-H]-"
766.5387@17.36,"3","78.60","99.65","97.07","75.68","5","PE(16:0/22:4(7Z,10Z,13Z,16Z))","C43H78NO8P","Diacylglycerophosphoethanolamines","38:4","16:0/22:4","767.5465","0.8","[M-H]-"
812.5807@17.37,"3","79.12","99.88","98.00","84.57","6","PC(P-16:0/20:3(5Z,8Z,11Z))","C44H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:3","16:0/20:3","767.5829","0.4","[M+HCOO]-"
,"3","78.33","99.88","98.00","68.93","4","PC(O-18:2(9Z,12Z)/18:2(9Z,12Z))","C44H82NO7P","1-alkyl,2-acylglycerophosphocholines","36:4","18:2/18:2","767.5829","0.4","[M+HCOO]-"
863.5649@17.39,"4","98.66","99.65","98.85","75.04","4","PI(18:0/18:1(9Z))","C45H85O13P","Diacylglycerophosphoinositols","36:1","18:0/18:1","864.5728","0.7","[M-H]-"
838.5601@17.40,"4","98.72","99.91","99.28","75.23","2","PC(17:2(9Z,12Z)/20:3(8Z,11Z,14Z))","C45H80NO8P","Diacylglycerophosphocholines","37:5","17:2/20:3","793.5622","0.4","[M+HCOO]-"
754.5390@17.41,"3","77.77","99.93","94.00","61.51","1","PE(19:1(9Z)/18:2(9Z,12Z))","C42H78NO8P","Diacylglycerophosphoethanolamines","37:3","19:1/18:2","755.5465","0.3","[M-H]-"
778.5600@17.44,"3","79.28","99.86","98.89","87.06","7","PC(16:0/16:0)","C40H80NO8P","Diacylglycerophosphocholines","32:0","16:0/16:0","733.5622","0.5","[M+HCOO]-"
718.5378@17.45,"3","76.13","97.77","52.55","74.60","4","PE-NMe2(16:0/16:0)","C39H78NO8P","Diacylglycerophosphoethanolamines","32:0","16:0/16:0","719.5465","2.0","[M-H]-"
,"3","75.86","97.77","52.55","69.06","2","PE(18:0/16:0)","C39H78NO8P","Diacylglycerophosphoethanolamines","34:0","18:0/16:0","719.5465","2.0","[M-H]-"
880.6060@17.45,"3","78.68","98.45","99.31","77.47","3","PC(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C48H86NO8P","Diacylglycerophosphocholines","40:5","20:1/20:4","835.6091","1.4","[M+HCOO]-"
804.5757@17.46,"3","79.23","99.88","98.09","86.78","7","PC(16:0/18:1(11E))","C42H82NO8P","Diacylglycerophosphocholines","34:1","16:0/18:1","759.5778","0.4","[M+HCOO]-"
,"3","77.83","99.87","99.27","57.51","1","PS(16:0/21:0)","C43H84NO10P","Diacylglycerophosphoserines","37:0","16:0/21:0","805.5833","0.4","[M-H]-"
790.5390@17.46,"3","78.82","99.96","99.94","76.54","5","PE(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H78NO8P","Diacylglycerophosphoethanolamines","40:6","18:0/22:6","791.5465","0.2","[M-H]-"
744.5539@17.48,"3","78.18","99.04","89.40","76.10","4","PE-NMe2(16:0/18:1(9Z))","C41H80NO8P","Diacylglycerophosphoethanolamines","34:1","16:0/18:1","745.5622","1.3","[M-H]-"
,"3","77.84","99.04","89.40","69.40","3","PE(18:0/18:1(7Z))","C41H80NO8P","Diacylglycerophosphoethanolamines","36:1","18:0/18:1","745.5622","1.3","[M-H]-"
830.5912@17.48,"3","79.59","99.75","98.80","93.43","11","PC(18:1(10Z)/18:1(10Z))","C44H84NO8P","Diacylglycerophosphocholines","36:2","18:1/18:1","785.5935","0.6","[M+HCOO]-"
,"3","78.43","99.74","99.69","69.47","3","PS(18:1(9Z)/21:0)","C45H86NO10P","Diacylglycerophosphoserines","39:1","18:1/21:0","831.5989","0.6","[M-H]-"
748.5280@17.56,"3","78.81","99.50","99.86","77.33","6","PE(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))","C43H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:5","18:0/20:5","749.5359","0.9","[M-H]-"
854.5911@17.60,"3","79.28","99.67","98.18","88.10","8","PC(18:0/20:4(5Z,8Z,11Z,14Z))","C46H84NO8P","Diacylglycerophosphocholines","38:4","18:0/20:4","809.5935","0.7","[M+HCOO]-"
699.4980@17.60,"3","78.03","98.99","95.62","66.96","2","PA(18:0/18:2(9Z,12Z))","C39H73O8P","Diacylglycerophosphates","36:2","18:0/18:2","700.5043","1.4","[M-H]-"
724.5284@17.60,"3","79.05","99.91","99.72","81.54","6","PE(P-16:0/20:3(8Z,11Z,14Z))","C41H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:3","16:0/20:3","725.5359","0.4","[M-H]-"
814.5965@17.63,"4","99.23","99.94","99.80","84.90","3","PC(O-16:0/20:3(8Z,11Z,14Z))","C44H84NO7P","1-alkyl,2-acylglycerophosphocholines","36:3","16:0/20:3","769.5985","0.3","[M+HCOO]-"
880.6070@17.65,"3","78.59","99.94","95.60","76.25","3","PC(18:0/22:5(4Z,7Z,10Z,13Z,16Z))","C48H86NO8P","Diacylglycerophosphocholines","40:5","18:0/22:5","835.6091","0.3","[M+HCOO]-"
690.5074@17.67,"3","78.33","99.70","99.65","67.63","2","PE(16:0/16:0)","C37H74NO8P","Diacylglycerophosphoethanolamines","32:0","16:0/16:0","691.5152","0.8","[M-H]-"
686.5127@17.68,"3","77.94","99.85","99.12","59.92","1","PE(P-16:0/17:1(9Z))","C38H74NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","33:1","16:0/17:1","687.5203","0.5","[M-H]-"
742.5389@17.69,"3","79.18","99.86","99.39","84.55","7","PE(18:1(6Z)/18:1(6Z))","C41H78NO8P","Diacylglycerophosphoethanolamines","36:2","18:1/18:1","743.5465","0.5","[M-H]-"
716.5232@17.69,"3","79.10","99.85","99.31","82.92","7","PE(16:0/18:1(11Z))","C39H76NO8P","Diacylglycerophosphoethanolamines","34:1","16:0/18:1","717.5309","0.5","[M-H]-"
810.5268@17.69,"3","77.73","94.82","99.88","65.07","2","PS(18:1(9Z)/20:3(8Z,11Z,14Z))","C44H78NO10P","Diacylglycerophosphoserines","38:4","18:1/20:3","811.5363","2.8","[M-H]-"
788.5447@17.69,"4","99.57","100.00","99.29","92.07","9","PS(18:0/18:1(9Z))","C42H80NO10P","Diacylglycerophosphoserines","36:1","18:0/18:1","789.5520","0.0","[M-H]-"
,"4","98.81","100.00","98.16","77.96","4","PC(15:1(9Z)/18:1(9Z))","C41H78NO8P","Diacylglycerophosphocholines","33:2","15:1/18:1","743.5465","0.0","[M+HCOO]-"
784.5106@17.69,"3","77.26","92.14","99.93","61.04","1","PS(18:1(9Z)/18:2(9Z,12Z))","C42H76NO10P","Diacylglycerophosphoserines","36:3","18:1/18:2","785.5207","3.6","[M-H]-"
826.5681@17.70,"3","72.05","55.08","71.25","59.61","1","PC(16:0/20:4(5E,8E,11E,14E))","C44H80NO8P","Diacylglycerophosphocholines","36:4","16:0/20:4","781.5622","9.3","[M+HCOO]-"
772.5921@17.72,"3","74.86","69.28","97.91","60.66","1","PE(20:0/18:1(11Z))","C43H84NO8P","Diacylglycerophosphoethanolamines","38:1","20:0/18:1","773.5935","7.7","[M-H]-"
838.5958@17.74,"3","78.43","99.18","98.18","72.02","2","PC(P-16:0/22:4(7Z,10Z,13Z,16Z))","C46H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:4","16:0/22:4","793.5985","1.1","[M+HCOO]-"
826.5968@17.76,"3","78.52","100.00","99.56","70.76","2","PC(O-17:0/20:4(5Z,8Z,11Z,14Z))","C45H84NO7P","1-alkyl,2-acylglycerophosphocholines","37:4","17:0/20:4","781.5985","0.0","[M+HCOO]-"
786.5651@17.78,"3","77.89","99.87","99.80","58.28","1","PC(O-16:1(9Z)/18:2(9Z,12Z))","C42H80NO7P","1-alkyl,2-acylglycerophosphocholines","34:3","16:1/18:2","741.5672","0.5","[M+HCOO]-"
,"3","77.89","99.87","99.80","58.28","1","PC(P-16:0/18:2(9Z,12Z))","C42H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:2","16:0/18:2","741.5672","0.5","[M+HCOO]-"
766.5388@17.80,"3","79.22","99.77","99.77","85.12","7","PE(18:0/20:4(5E,8E,11E,14E))","C43H78NO8P","Diacylglycerophosphoethanolamines","38:4","18:0/20:4","767.5465","0.6","[M-H]-"
834.5264@17.80,"3","77.15","93.29","95.80","60.64","1","PS(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","C46H78NO10P","Diacylglycerophosphoserines","40:6","20:2/20:4","835.5363","3.2","[M-H]-"
770.5693@17.81,"3","72.95","98.36","0.00","62.33","1","PE(20:0/18:2(9Z,12Z))","C43H82NO8P","Diacylglycerophosphoethanolamines","38:2","20:0/18:2","771.5778","1.6","[M-H]-"
830.5915@17.82,"3","79.24","99.99","99.08","85.79","7","PC(18:0/18:2(10Z,12Z))","C44H84NO8P","Diacylglycerophosphocholines","36:2","18:0/18:2","785.5935","0.1","[M+HCOO]-"
792.5754@17.83,"3","78.59","99.62","98.69","73.81","3","PC(16:0/17:0)","C41H82NO8P","Diacylglycerophosphocholines","33:0","16:0/17:0","747.5778","0.8","[M+HCOO]-"
818.5915@17.90,"3","78.54","99.98","96.73","74.19","3","PC(17:0/18:1(9Z))","C43H84NO8P","Diacylglycerophosphocholines","35:1","17:0/18:1","773.5935","0.2","[M+HCOO]-"
,"3","77.74","99.98","98.37","56.41","1","PS(17:0/21:0)","C44H86NO10P","Diacylglycerophosphoserines","38:0","17:0/21:0","819.5989","0.2","[M-H]-"
750.5439@17.97,"3","79.11","99.83","99.62","82.84","6","PE(P-16:0/22:4(7Z,10Z,13Z,16Z))","C43H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:4","16:0/22:4","751.5516","0.5","[M-H]-"
724.5277@17.97,"3","77.96","99.02","98.85","62.31","1","PE(P-16:0/20:3(8Z,11Z,14Z))","C41H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:3","16:0/20:3","725.5359","1.3","[M-H]-"
810.5267@18.00,"3","77.40","94.34","98.16","61.22","1","PS(18:2(9Z,12Z)/20:2(11Z,14Z))","C44H78NO10P","Diacylglycerophosphoserines","38:4","18:2/20:2","811.5363","3.0","[M-H]-"
742.5392@18.00,"3","79.14","99.99","99.52","83.28","6","PE(18:0/18:2(9Z,12Z))","C41H78NO8P","Diacylglycerophosphoethanolamines","36:2","18:0/18:2","743.5465","0.1","[M-H]-"
,"3","78.18","99.99","99.52","64.07","4","PE(18:0(11Cp)/16:0(9Cp))","C41H78NO8P","Diacylglycerophosphoethanolamines","34:0","18:0/16:0","743.5465","0.1","[M-H]-"
774.5440@18.03,"3","78.96","99.91","99.99","79.47","6","PE(P-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","40:6","18:0/22:6","775.5516","0.4","[M-H]-"
720.4975@18.05,"3","77.51","99.97","94.87","55.39","1","PE(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C41H72NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:5","16:0/20:5","721.5046","0.2","[M-H]-"
844.6067@18.09,"3","78.30","99.68","95.96","70.71","2","PC(19:1(9Z)/18:1(9Z))","C45H86NO8P","Diacylglycerophosphocholines","37:2","19:1/18:1","799.6091","0.7","[M+HCOO]-"
,"3","77.97","99.67","97.70","62.33","1","PS(18:1(9Z)/22:0)","C46H88NO10P","Diacylglycerophosphoserines","40:1","18:1/22:0","845.6146","0.7","[M-H]-"
880.6079@18.11,"3","78.71","99.66","97.85","77.11","3","PC(18:0/22:5(4Z,7Z,10Z,13Z,16Z))","C48H86NO8P","Diacylglycerophosphocholines","40:5","18:0/22:5","835.6091","0.7","[M+HCOO]-"
814.5965@18.11,"3","78.69","99.93","99.94","73.94","2","PC(P-18:1(11Z)/18:1(11Z))","C44H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:2","18:1/18:1","769.5985","0.3","[M+HCOO]-"
788.5809@18.12,"3","79.39","99.94","99.16","88.82","7","PC(P-16:0/18:1(11Z))","C42H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:1","16:0/18:1","743.5829","0.3","[M+HCOO]-"
762.5651@18.14,"3","78.93","99.90","99.69","79.15","3","PC(P-16:0/16:0)","C40H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","32:0","16:0/16:0","717.5672","0.4","[M+HCOO]-"
856.6072@18.14,"3","79.03","99.99","98.89","81.65","6","PC(18:0/20:3(5Z,11Z,14Z))","C46H86NO8P","Diacylglycerophosphocholines","38:3","18:0/20:3","811.6091","0.1","[M+HCOO]-"
792.5757@18.16,"3","78.65","99.87","97.57","75.64","3","PC(16:0/17:0)","C41H82NO8P","Diacylglycerophosphocholines","33:0","16:0/17:0","747.5778","0.4","[M+HCOO]-"
818.5916@18.18,"3","78.57","100.00","98.94","72.53","3","PC(17:0/18:1(9Z))","C43H84NO8P","Diacylglycerophosphocholines","35:1","17:0/18:1","773.5935","0.0","[M+HCOO]-"
,"3","77.73","100.00","99.76","54.88","1","PS(16:0/22:0)","C44H86NO10P","Diacylglycerophosphoserines","38:0","16:0/22:0","819.5989","0.0","[M-H]-"
838.5965@18.18,"3","78.95","99.92","98.13","81.04","4","PC(O-18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C46H84NO7P","1-alkyl,2-acylglycerophosphocholines","38:5","18:1/20:4","793.5985","0.3","[M+HCOO]-"
,"3","78.95","99.92","98.13","81.04","4","PC(P-18:0/20:4(5Z,8Z,11Z,14Z))","C46H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:4","18:0/20:4","793.5985","0.3","[M+HCOO]-"
738.5084@18.21,"3","77.96","99.80","97.78","61.75","2","PE(16:0/20:4(5Z,8Z,11Z,14Z))","C41H74NO8P","Diacylglycerophosphoethanolamines","36:4","16:0/20:4","739.5152","0.6","[M-H]-"
764.5241@18.22,"3","77.73","99.74","96.23","58.81","2","PE(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C43H76NO8P","Diacylglycerophosphoethanolamines","38:5","18:1/20:4","765.5309","0.7","[M-H]-"
868.6072@18.26,"3","77.89","99.98","99.79","58.06","1","PC(19:0/20:4(5Z,8Z,11Z,14Z))","C47H86NO8P","Diacylglycerophosphocholines","39:4","19:0/20:4","823.6091","0.2","[M+HCOO]-"
758.4866@18.30,"3","70.88","27.01","97.42","66.22","1","PS(16:1(9Z)/18:1(9Z))","C40H74NO10P","Diacylglycerophosphoserines","34:2","16:1/18:1","759.5050","14.7","[M-H]-"
768.5547@18.31,"3","78.83","99.98","99.38","77.30","6","PE(18:0/20:3(8Z,11Z,14Z))","C43H80NO8P","Diacylglycerophosphoethanolamines","38:3","18:0/20:3","769.5622","0.2","[M-H]-"
830.4865@18.31,"3","70.31","27.89","92.69","57.64","1","PS(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H74NO10P","Diacylglycerophosphoserines","40:8","18:2/22:6","831.5050","13.6","[M-H]-"
700.5285@18.32,"3","79.19","99.96","99.57","84.40","6","PE(P-16:0/18:1(9Z))","C39H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","34:1","16:0/18:1","701.5359","0.3","[M-H]-"
790.5948@18.33,"3","78.22","96.16","97.94","74.12","3","PC(O-16:0/18:1(9Z))","C42H84NO7P","1-alkyl,2-acylglycerophosphocholines","34:1","16:0/18:1","745.5985","2.5","[M+HCOO]-"
,"3","78.11","96.16","97.94","71.92","3","PC(P-18:0/16:0)","C42H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:0","18:0/16:0","745.5985","2.5","[M+HCOO]-"
674.5128@18.33,"3","78.45","99.92","99.48","69.72","2","PE(P-16:0/16:0)","C37H74NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","32:0","16:0/16:0","675.5203","0.4","[M-H]-"
730.5385@18.34,"3","78.07","99.34","96.51","66.22","2","PE(17:0/18:1(9Z))","C40H78NO8P","Diacylglycerophosphoethanolamines","35:1","17:0/18:1","731.5465","1.1","[M-H]-"
,"3","78.03","99.34","96.51","65.44","2","PE-NMe(16:0/18:1(9Z))","C40H78NO8P","Diacylglycerophosphoethanolamines","34:1","16:0/18:1","731.5465","1.1","[M-H]-"
756.5549@18.35,"3","77.68","100.00","89.48","64.05","2","PE-NMe(18:1(9E)/18:1(9E))","C42H80NO8P","Diacylglycerophosphoethanolamines","36:2","18:1/18:1","757.5622","0.0","[M-H]-"
,"3","77.52","100.00","89.48","60.88","1","PE(19:1(9Z)/18:1(9Z))","C42H80NO8P","Diacylglycerophosphoethanolamines","37:2","19:1/18:1","757.5622","0.0","[M-H]-"
764.5796@18.37,"3","78.58","97.69","99.59","76.71","3","PC(O-16:0/16:0)","C40H82NO7P","1-alkyl,2-acylglycerophosphocholines","32:0","16:0/16:0","719.5829","2.0","[M+HCOO]-"
750.5441@18.38,"3","79.19","99.93","99.30","84.71","6","PE(P-18:0/20:4(5Z,8Z,11Z,14Z))","C43H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:4","18:0/20:4","751.5516","0.3","[M-H]-"
808.5027@18.39,"3","71.16","31.20","98.01","62.77","1","PS(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C44H76NO10P","Diacylglycerophosphoserines","38:5","18:1/20:4","809.5207","13.3","[M-H]-"
780.5605@18.42,"3","72.52","72.24","46.90","59.00","1","PE(19:0/20:4(5Z,8Z,11Z,14Z))","C44H80NO8P","Diacylglycerophosphoethanolamines","39:4","19:0/20:4","781.5622","7.2","[M-H]-"
714.5078@18.42,"3","78.34","99.98","99.54","67.31","2","PE(16:0/18:2(9Z,12Z))","C39H74NO8P","Diacylglycerophosphoethanolamines","34:2","16:0/18:2","715.5152","0.2","[M-H]-"
,"3","77.89","99.98","99.54","58.34","2","PE(16:0(9Cp)/16:0(9Cp))","C39H74NO8P","Diacylglycerophosphoethanolamines","32:0","16:0/16:0","715.5152","0.2","[M-H]-"
814.5967@18.43,"3","79.12","100.00","99.98","82.33","4","PC(O-18:1(11Z)/18:2(9Z,12Z))","C44H84NO7P","1-alkyl,2-acylglycerophosphocholines","36:3","18:1/18:2","769.5985","0.0","[M+HCOO]-"
,"3","79.12","100.00","99.98","82.33","4","PC(P-18:0/18:2(9Z,12Z))","C44H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:2","18:0/18:2","769.5985","0.0","[M+HCOO]-"
840.6116@18.44,"3","78.67","99.43","99.71","74.81","2","PC(O-18:0/20:4(5E,8E,11E,14E))","C46H86NO7P","1-alkyl,2-acylglycerophosphocholines","38:4","18:0/20:4","795.6142","0.9","[M+HCOO]-"
844.6069@18.47,"3","77.55","99.83","90.99","60.28","1","PC(19:0/18:2(9Z,12Z))","C45H86NO8P","Diacylglycerophosphocholines","37:2","19:0/18:2","799.6091","0.5","[M+HCOO]-"
866.6279@18.48,"3","77.95","99.98","97.42","61.62","1","PC(O-18:0/22:5(4Z,7Z,10Z,13Z,16Z))","C48H88NO7P","1-alkyl,2-acylglycerophosphocholines","40:5","18:0/22:5","821.6298","0.2","[M+HCOO]-"
882.6229@18.50,"3","78.48","100.00","97.23","72.32","3","PC(18:0/22:4(7Z,10Z,13Z,16Z))","C48H88NO8P","Diacylglycerophosphocholines","40:4","18:0/22:4","837.6248","0.0","[M+HCOO]-"
856.6076@18.54,"3","78.53","99.91","99.82","70.95","3","PC(18:0/20:3(5Z,11Z,14Z))","C46H86NO8P","Diacylglycerophosphocholines","38:3","18:0/20:3","811.6091","0.4","[M+HCOO]-"
752.5602@18.57,"3","78.28","99.94","99.65","66.04","2","PE(O-18:0/20:4(5Z,8Z,11Z,14Z))","C43H80NO7P","1-alkyl,2-acylglycerophosphoethanolamines","38:4","18:0/20:4","753.5672","0.3","[M-H]-"
856.5020@18.60,"4","90.98","27.81","92.44","71.55","2","PS(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H76NO10P","Diacylglycerophosphoserines","42:9","20:3/22:6","857.5207","13.3","[M-H]-"
784.5026@18.60,"3","70.86","30.19","97.29","59.50","1","PS(18:1(9Z)/18:2(9Z,12Z))","C42H76NO10P","Diacylglycerophosphoserines","36:3","18:1/18:2","785.5207","13.7","[M-H]-"
726.5442@18.60,"3","79.27","99.99","99.78","85.61","6","PE(P-18:0/18:2(9Z,12Z))","C41H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:2","18:0/18:2","727.5516","0.1","[M-H]-"
794.5700@18.64,"3","78.85","99.72","99.89","77.64","6","PE(18:0/22:4(7Z,10Z,13Z,16Z))","C45H82NO8P","Diacylglycerophosphoethanolamines","40:4","18:0/22:4","795.5778","0.7","[M-H]-"
862.5573@18.64,"3","77.01","91.41","96.32","61.10","1","PS(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","C48H82NO10P","Diacylglycerophosphoserines","42:6","20:2/22:4","863.5676","3.5","[M-H]-"
816.6121@18.66,"3","78.62","99.94","99.15","73.40","2","PC(O-18:0/18:2(9Z,12Z))","C44H86NO7P","1-alkyl,2-acylglycerophosphocholines","36:2","18:0/18:2","771.6142","0.3","[M+HCOO]-"
908.6393@18.67,"4","93.66","99.59","0.00","74.00","2","PC(22:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C50H90NO8P","Diacylglycerophosphocholines","42:5","22:1/20:4","863.6404","0.7","[M+HCOO]-"
701.5127@18.67,"3","78.10","100.00","93.63","68.38","2","PA(18:0/18:1(9Z))","C39H75O8P","Diacylglycerophosphates","36:1","18:0/18:1","702.5200","0.1","[M-H]-"
858.6208@18.68,"3","78.29","95.34","96.40","78.73","4","PC(18:1(11Z)/20:1(13Z))","C46H88NO8P","Diacylglycerophosphocholines","38:2","18:1/20:1","813.6248","2.6","[M+HCOO]-"
