Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>>764.5582@17.02,,,"QE_18_45_0,05p_VIS1_20181110094805","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,N,N,0,13924700
>>764.5569@17.10,,,"QE_18_45_0,05p_VIS2_20181110102309","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,45987600
>>764.5556@17.02,,,"QE_18_45_0,05p_VIS3_20181110105810","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,N,N,0,15757800
>750.5433@17.07,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphoethanolamines",12,,Y,N,42768057.28472738,226451416.66666666
>>750.5417@17.07,,,"QE_18_45_0,05p_SIR1_20181110072802","1-alkyl,2-acylglycerophosphoethanolamines",12,,Y,N,0,208012000
>>750.5518@17.08,,,"QE_18_45_0,05p_SIR2_20181110080303","1-alkyl,2-acylglycerophosphoethanolamines",12,,Y,N,0,207859000
>>750.5408@17.07,,,"QE_18_45_0,05p_SIR3_20181110083804","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,193712000
>>750.5413@17.06,,,"QE_18_45_0,05p_SIS1_20181110050800","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,244646000
>>750.5413@17.07,,,"QE_18_45_0,05p_SIS2_20181110054301","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,122078000
>>750.5426@17.07,,,"QE_18_45_0,05p_SIS3_20181110061802","1-alkyl,2-acylglycerophosphoethanolamines",12,,Y,N,0,220710000
>>750.5506@17.08,,,"QE_18_45_0,05p_VIR1_20181110124308","1-alkyl,2-acylglycerophosphoethanolamines",12,,Y,N,0,283589000
>>750.5419@17.05,,,"QE_18_45_0,05p_VIR2_20181110131811","1-alkyl,2-acylglycerophosphoethanolamines",12,,Y,N,0,208882000
>>750.5417@17.06,,,"QE_18_45_0,05p_VIR3_20181110135312","1-alkyl,2-acylglycerophosphoethanolamines",12,,Y,N,0,266701000
>>750.5409@17.08,,,"QE_18_45_0,05p_VIS1_20181110094805","1-alkyl,2-acylglycerophosphoethanolamines",12,,Y,N,0,277044000
>>750.5426@17.08,,,"QE_18_45_0,05p_VIS2_20181110102309","1-alkyl,2-acylglycerophosphoethanolamines",12,,Y,N,0,223496000
>>750.5423@17.07,,,"QE_18_45_0,05p_VIS3_20181110105810","1-alkyl,2-acylglycerophosphoethanolamines",12,,Y,N,0,260688000
>820.6205@17.08,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,2851800.216091583,16861450
>>820.6189@17.09,,,"QE_18_45_0,05p_SIR1_20181110072802","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,20511200
>>820.6302@17.08,,,"QE_18_45_0,05p_SIR2_20181110080303","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,17703900
>>820.6185@17.08,,,"QE_18_45_0,05p_SIR3_20181110083804","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,17326100
>>820.6186@17.08,,,"QE_18_45_0,05p_SIS1_20181110050800","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,18760100
>>820.6183@17.09,,,"QE_18_45_0,05p_SIS2_20181110054301","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,14270000
>>820.6203@17.07,,,"QE_18_45_0,05p_SIS3_20181110061802","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,22476900
>>820.6287@17.08,,,"QE_18_45_0,05p_VIR1_20181110124308","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,16602500
>>820.6185@17.07,,,"QE_18_45_0,05p_VIR2_20181110131811","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,13558900
>>820.6182@17.07,,,"QE_18_45_0,05p_VIR3_20181110135312","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,12403900
>>820.6163@17.10,,,"QE_18_45_0,05p_VIS1_20181110094805","1-alkyl,2-acylglycerophosphocholines",11,,Y,N,0,18634100
>>820.6194@17.08,,,"QE_18_45_0,05p_VIS2_20181110102309","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,14371300
>>820.6198@17.07,,,"QE_18_45_0,05p_VIS3_20181110105810","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,15718500
>816.5880@17.08,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,1332262.6784816124,4371505
>>816.5864@17.11,,,"QE_18_45_0,05p_SIR1_20181110072802","1-alkyl,2-acylglycerophosphocholines",6,,Y,N,0,4972180
>>816.5971@17.02,,,"QE_18_45_0,05p_SIR2_20181110080303","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,6210160
>>816.5853@17.05,,,"QE_18_45_0,05p_SIR3_20181110083804","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,4694780
>>816.5859@17.11,,,"QE_18_45_0,05p_SIS1_20181110050800","1-alkyl,2-acylglycerophosphocholines",11,,Y,N,0,4604980
>>816.5856@17.02,,,"QE_18_45_0,05p_SIS2_20181110054301","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,7132860
>>816.5874@17.13,,,"QE_18_45_0,05p_SIS3_20181110061802","1-alkyl,2-acylglycerophosphocholines",6,,Y,N,0,5189950
>>816.5959@17.10,,,"QE_18_45_0,05p_VIR1_20181110124308","1-alkyl,2-acylglycerophosphocholines",11,,N,N,0,4083220
>>816.5865@17.05,,,"QE_18_45_0,05p_VIR2_20181110131811","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,3818970
>>816.5864@17.12,,,"QE_18_45_0,05p_VIR3_20181110135312","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,2530190
>>816.5855@17.06,,,"QE_18_45_0,05p_VIS1_20181110094805","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,3492620
>>816.5872@17.06,,,"QE_18_45_0,05p_VIS2_20181110102309","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,2802030
>>816.5868@17.12,,,"QE_18_45_0,05p_VIS3_20181110105810","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,2926120
>764.5568@17.10,,Approved,Super Sample,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,8752488.045927126,41699791.666666664
>>764.5550@17.08,,,"QE_18_45_0,05p_SIR1_20181110072802","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,47260700
>>764.5654@17.09,,,"QE_18_45_0,05p_SIR2_20181110080303","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,52515700
>>764.5544@17.09,,,"QE_18_45_0,05p_SIR3_20181110083804","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,47493000
>>764.5548@17.09,,,"QE_18_45_0,05p_SIS1_20181110050800","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,52843400
>>764.5547@17.06,,,"QE_18_45_0,05p_SIS2_20181110054301","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,48176000
>>764.5560@17.13,,,"QE_18_45_0,05p_SIS3_20181110061802","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,32850200
>>764.5645@17.11,,,"QE_18_45_0,05p_VIR1_20181110124308","1-(1Z-alkenyl),2-acylglycerophosphocholines",3,,Y,N,0,45053700
>>764.5555@17.07,,,"QE_18_45_0,05p_VIR2_20181110131811","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,31122100
>>764.5551@17.11,,,"QE_18_45_0,05p_VIR3_20181110135312","1-(1Z-alkenyl),2-acylglycerophosphocholines",3,,Y,N,0,36269300
>>764.5545@17.10,,,"QE_18_45_0,05p_VIS1_20181110094805","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,29217400
>>764.5553@17.10,,,"QE_18_45_0,05p_VIS2_20181110102309","1-(1Z-alkenyl),2-acylglycerophosphocholines",11,,Y,N,0,47965600
>>764.5559@17.10,,,"QE_18_45_0,05p_VIS3_20181110105810","1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,29630400
>790.5718@17.11,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,3951136.3606193513,21902825
>>790.5699@17.11,,,"QE_18_45_0,05p_SIR1_20181110072802","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,26040200
>>790.5803@17.11,,,"QE_18_45_0,05p_SIR2_20181110080303","1-alkyl,2-acylglycerophosphocholines",5,,N,N,0,25786400
>>790.5689@17.11,,,"QE_18_45_0,05p_SIR3_20181110083804","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,24777100
>>790.5694@17.11,,,"QE_18_45_0,05p_SIS1_20181110050800","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,26554700
>>790.5702@17.07,,,"QE_18_45_0,05p_SIS2_20181110054301","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,24746500
>>790.5709@17.13,,,"QE_18_45_0,05p_SIS3_20181110061802","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,25465700
>>790.5792@17.11,,,"QE_18_45_0,05p_VIR1_20181110124308","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,19308800
>>790.5707@17.10,,,"QE_18_45_0,05p_VIR2_20181110131811","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,15913200
>>790.5695@17.11,,,"QE_18_45_0,05p_VIR3_20181110135312","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,15315200
>>790.5703@17.10,,,"QE_18_45_0,05p_VIS1_20181110094805","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,18578600
>>790.5717@17.10,,,"QE_18_45_0,05p_VIS2_20181110102309","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,21017700
>>790.5708@17.10,,,"QE_18_45_0,05p_VIS3_20181110105810","1-alkyl,2-acylglycerophosphocholines",1,,Y,N,0,19329800
>784.5855@17.11,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,12135675.286938094,50434200
>>784.5840@17.17,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,12,,Y,N,0,37407900
>>784.5942@17.04,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,12,,Y,N,0,46122200
>>784.5835@17.21,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,12,,Y,N,0,26089200
>>784.5835@17.20,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,12,,Y,N,0,48334200
>>784.5831@17.05,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,12,,Y,N,0,38774900
>>784.5850@17.18,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,7,,Y,N,0,41755400
>>784.5926@17.19,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,12,,Y,N,0,59292000
>>784.5840@17.03,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphocholines,12,,Y,N,0,62738600
>>784.5837@17.04,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphocholines,8,,Y,N,0,54536000
>>784.5829@17.08,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphocholines,12,,Y,N,0,60887100
>>784.5845@17.06,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphocholines,12,,Y,N,0,62258100
>>784.5844@17.10,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphocholines,12,,Y,N,0,67014800
>932.6224@17.12,,Approved,Super Sample,Diacylglycerophosphoinositols,12,,Y,N,252334.1524264385,365969.9583333333
>>932.6211@17.17,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphoinositols,12,,N,N,0,77251
>>932.6264@17.13,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphoinositols,12,,N,N,0,183785
>>932.6207@17.11,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphoinositols,12,,N,N,0,135731
>>932.6211@17.11,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphoinositols,12,,N,N,0,254776
>>932.6212@17.12,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphoinositols,12,,Y,N,0,170251
>>932.6211@17.12,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphoinositols,6,,N,N,0,145491
>>932.6318@17.10,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphoinositols,12,,Y,N,0,794039
>>932.6214@17.14,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphoinositols,12,,Y,N,0,202493
>>932.6207@17.12,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphoinositols,12,,Y,N,0,771073
>>932.6205@17.12,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphoinositols,12,,Y,N,0,451669
>>932.6215@17.12,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphoinositols,7,,N,N,0,571904
>>932.6211@17.12,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphoinositols,12,,Y,N,0,633177
>754.5399@17.13,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,720493.5506226887,2777253.3333333335
>>754.5368@17.14,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphoethanolamines,12,,Y,N,0,2208540
>>754.5484@17.14,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphoethanolamines,12,,Y,N,0,2324930
>>754.5387@17.14,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphoethanolamines,12,,Y,N,0,2114710
>>754.5394@17.12,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphoethanolamines,12,,Y,N,0,2927100
>>754.5363@17.13,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphoethanolamines,12,,Y,N,0,1598820
>>754.5393@17.13,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphoethanolamines,12,,Y,N,0,2401800
>>754.5487@17.12,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphoethanolamines,12,,Y,N,0,3751150
>>754.5369@17.13,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphoethanolamines,12,,Y,N,0,2089600
>>754.5403@17.13,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphoethanolamines,12,,Y,N,0,3523120
>>754.5385@17.13,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphoethanolamines,12,,Y,N,0,3377040
>>754.5376@17.12,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphoethanolamines,12,,Y,N,0,3109360
>>754.5373@17.13,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphoethanolamines,12,,Y,N,0,3900870
>832.5815@17.14,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,1935015.4568819916,6530933.333333333
>>832.5810@17.15,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,9,,Y,N,0,7050890
>>832.5759@17.02,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,12,,Y,N,0,2136110
>>832.5804@17.16,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,11,,Y,N,0,5167980
>>832.5806@17.15,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,12,,Y,N,0,6234770
>>832.5808@17.14,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,6,,Y,N,0,4523500
>>832.5820@17.16,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,12,,Y,N,0,6905750
>>832.5909@17.15,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,2,,Y,N,0,10358000
>>832.5815@17.14,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphocholines,12,,Y,N,0,6587920
>>832.5809@17.15,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphocholines,12,,Y,N,0,6755570
>>832.5804@17.15,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphocholines,12,,Y,N,0,8499250
>>832.5820@17.14,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphocholines,12,,Y,N,0,6898340
>>832.5818@17.16,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphocholines,11,,Y,N,0,7253120
>772.5847@17.14,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,17966304.30264411,80318875
>>772.5831@17.14,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,12,,Y,N,0,66240300
>>772.5932@17.14,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,12,,Y,N,0,72168200
>>772.5827@17.14,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,12,,Y,N,0,70395000
>>772.5819@17.14,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,12,,Y,N,0,71347800
>>772.5825@17.14,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,12,,Y,N,0,50530000
>>772.5837@17.14,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,10,,Y,N,0,67835700
>>772.5925@17.14,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,12,,Y,N,0,114128000
>>772.5827@17.14,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphocholines,12,,Y,N,0,75448100
>>772.5835@17.15,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphocholines,12,,Y,N,0,79430500
>>772.5825@17.14,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphocholines,11,,Y,N,0,94586400
>>772.5841@17.15,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphocholines,12,,Y,N,0,91590500
>>772.5839@17.14,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphocholines,12,,Y,N,0,110126000
>860.6170@17.15,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,536390.4511275397,1390287.8333333333
>>860.6148@17.15,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,12,,Y,N,0,930901
>>860.6263@17.15,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,12,,Y,N,0,900341
>>860.6140@17.15,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,12,,Y,N,0,958546
>>860.6142@17.14,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,11,,Y,N,0,1088290
>>860.6145@17.16,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,12,,Y,N,0,583638
>>860.6161@17.15,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,12,,Y,N,0,991158
>>860.6248@17.14,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,12,,Y,N,0,2030810
>>860.6175@17.16,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphocholines,12,,N,N,0,1243330
>>860.6146@17.15,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphocholines,10,,Y,N,0,2136830
>>860.6142@17.15,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphocholines,12,,Y,N,0,1878270
>>860.6172@17.17,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphocholines,9,,Y,N,0,1890370
>>860.6153@17.16,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphocholines,12,,Y,N,0,2050970
>810.6009@17.16,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,38942829.279381536,138742716.66666666
>>810.5992@17.17,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,12,,Y,N,0,127025000
>>810.6101@17.16,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,3,,Y,N,0,103428000
>>810.5985@17.16,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,12,,Y,N,0,102702000
>>810.5988@17.15,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,12,,Y,N,0,126130000
>>810.5988@17.15,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,12,,Y,N,0,80338600
>>810.6002@17.16,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,7,,Y,N,0,129224000
>>810.6087@17.17,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,12,,Y,N,0,230342000
>>810.5996@17.17,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphocholines,12,,Y,N,0,123158000
>>810.5992@17.16,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphocholines,12,,Y,N,0,157584000
>>810.5984@17.15,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphocholines,12,,Y,N,0,189844000
>>810.6001@17.16,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphocholines,11,,Y,N,0,140533000
>>810.5997@17.16,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphocholines,12,,Y,N,0,154604000
>906.6060@17.17,,Approved,Super Sample,Diacylglycerophosphoinositols,12,,Y,N,121486.35989447426,306841.0833333333
>>906.6043@17.17,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphoinositols,12,,N,N,0,105585
>>906.6156@17.17,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphoinositols,12,,N,N,0,277208
>>906.6034@17.19,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphoinositols,12,,N,N,0,179579
>>906.6033@17.17,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphoinositols,12,,N,N,0,298005
>>906.6036@17.14,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphoinositols,12,,N,N,0,144723
>>906.6057@17.19,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphoinositols,2,,N,N,0,233425
>>906.6129@17.18,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphoinositols,11,,N,N,0,519913
>>906.6044@17.17,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphoinositols,12,,N,N,0,302273
>>906.6044@17.19,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphoinositols,12,,N,N,0,362259
>>906.6035@17.18,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphoinositols,12,,Y,N,0,427003
>>906.6051@17.19,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphoinositols,12,,N,N,0,438321
>>906.6052@17.17,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphoinositols,12,,N,N,0,393799
>889.5806@17.18,,Approved,Super Sample,Diacylglycerophosphoinositols,12,,Y,N,99626.30839365422,237414.35
>>889.5778@17.17,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphoinositols,12,,N,N,0,151431
>>889.5897@17.19,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphoinositols,12,,N,N,0,128515
>>889.5769@17.16,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphoinositols,12,,N,N,0,101451
>>889.5774@17.17,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphoinositols,12,,Y,N,0,296885
>>889.5774@17.18,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphoinositols,12,,N,N,0,89727
>>889.5794@17.17,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphoinositols,12,,N,N,0,206006
>>889.5892@17.18,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphoinositols,12,,N,N,0,362023
>>889.5821@17.17,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphoinositols,12,,N,N,0,301643
>>889.5782@17.19,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphoinositols,12,,N,N,0,218784
>>889.5769@17.17,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphoinositols,11,,N,N,0,299587
>>889.5841@17.18,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphoinositols,12,,Y,N,0,285695
>>889.5779@17.17,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphoinositols,12,,Y,N,0,407225
>734.5700@17.20,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,6659614.089226984,22833608.333333332
>>734.5683@17.20,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,1,,N,N,0,18951900
>>734.5784@17.21,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,12,,Y,N,0,19170900
>>734.5679@17.20,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,12,,Y,N,0,17408800
>>734.5681@17.20,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,1,,Y,N,0,20279400
>>734.5683@17.21,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,10,,Y,N,0,13910800
>>734.5696@17.20,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,12,,Y,N,0,20976900
>>734.5762@17.22,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,3,,Y,N,0,32873900
>>734.5685@17.20,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphocholines,12,,Y,N,0,17229000
>>734.5683@17.21,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphocholines,12,,Y,N,0,24128900
>>734.5677@17.21,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphocholines,12,,Y,N,0,37868600
>>734.5697@17.20,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphocholines,12,,N,N,0,23430800
>>734.5690@17.20,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphocholines,12,,Y,N,0,27773400
>730.5746@17.21,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,506595.45003604423,1786508.3333333333
>>730.5733@17.15,,,"QE_18_45_0,05p_SIR1_20181110072802","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,2380820
>>730.5810@17.19,,,"QE_18_45_0,05p_SIR2_20181110080303","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,1517210
>>730.5728@17.19,,,"QE_18_45_0,05p_SIR3_20181110083804","1-alkyl,2-acylglycerophosphocholines",5,,N,N,0,1211460
>>730.5729@17.21,,,"QE_18_45_0,05p_SIS1_20181110050800","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,2712980
>>730.5730@17.21,,,"QE_18_45_0,05p_SIS2_20181110054301","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1475050
>>730.5744@17.20,,,"QE_18_45_0,05p_SIS3_20181110061802","1-alkyl,2-acylglycerophosphocholines",4,,N,N,0,2302970
