Compound,Confidence,Score,Mass Score,Iso. Pat.Score,Fragment Score,Num Frag Matches,Name,Formula,Lipid Class,Sum Composition,Chains,Mass,Mass delta ppm,Adduct
764.5234@15.32,"3","78.18","99.11","98.85","66.46","2","PE(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C43H74NO8P","Diacylglycerophosphoethanolamines","38:6","18:2/20:4","763.5152","1.2","[M+H]+"
,"3","78.01","99.11","98.85","63.17","1","PC(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C43H74NO8P","Diacylglycerophosphocholines","35:6","-","763.5152","1.2","[M+H]+"
,"3","76.88","89.02","95.48","64.10","2","PE(18:2(9Z,12Z)/18:1(9Z))","C41H76NO8P","Diacylglycerophosphoethanolamines","36:3","18:2/18:1","741.5309","4.4","[M+Na]+"
718.5386@15.35,"3","78.57","99.81","99.86","71.96","2","PC(12:0/19:1(9Z))","C39H76NO8P","Diacylglycerophosphocholines","31:1","-","717.5309","0.6","[M+H]+"
856.5856@15.36,"3","78.11","99.73","95.98","66.78","1","PC(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C50H82NO8P","Diacylglycerophosphocholines","42:9","-","855.5778","0.6","[M+H]+"
714.5437@15.36,"3","78.85","99.79","97.63","79.85","1","PC(O-14:0/18:3(9Z,12Z,15Z))","C40H76NO7P","1-alkyl,2-acylglycerophosphocholines","32:3","-","713.5359","0.6","[M+H]+"
902.5768@15.37,"4","98.56","97.86","98.61","76.79","2","PI(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","C47H81O13P","Diacylglycerophosphoinositols","38:5","18:0/20:5","884.5415","1.7","[M+NH4]+"
878.5762@15.37,"3","77.61","99.33","94.84","58.74","1","PI(14:1(9Z)/22:2(13Z,16Z))","C45H81O13P","Diacylglycerophosphoinositols","36:3","-","860.5415","0.9","[M+NH4]+"
861.5486@15.38,"3","73.00","99.97","0.00","59.98","1","PI(14:1(9Z)/22:2(13Z,16Z))","C45H81O13P","Diacylglycerophosphoinositols","36:3","-","860.5415","0.2","[M+H]+"
885.5496@15.38,"4","94.23","99.40","0.00","85.76","2","PI(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","C47H81O13P","Diacylglycerophosphoinositols","38:5","18:0/20:5","884.5415","0.9","[M+H]+"
786.5325@15.38,"3","75.32","80.70","87.02","57.94","2","PS(14:1(9Z)/22:2(13Z,16Z))","C42H76NO10P","Diacylglycerophosphoserines","36:3","-","785.5207","5.8","[M+H]+"
,"3","73.36","49.30","88.96","79.60","3","PC(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C44H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:5","-","763.5516","10.5","[M+Na]+"
764.5591@15.41,"3","79.12","99.96","99.51","82.96","2","PC(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C44H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:5","-","763.5516","0.3","[M+H]+"
832.5853@15.44,"3","78.53","99.96","99.19","71.46","2","PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H82NO8P","Diacylglycerophosphocholines","40:7","-","831.5778","0.2","[M+H]+"
854.5699@15.44,"3","77.16","92.34","93.81","64.76","2","PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H82NO8P","Diacylglycerophosphocholines","40:7","-","831.5778","3.3","[M+Na]+"
904.5911@15.44,"3","76.36","99.99","64.58","62.67","1","PI(16:0/22:4(7Z,10Z,13Z,16Z))","C47H83O13P","Diacylglycerophosphoinositols","38:4","-","886.5571","0.1","[M+NH4]+"
768.5545@15.44,"3","78.37","99.39","94.57","73.98","3","PC(13:0/22:4(7Z,10Z,13Z,16Z))","C43H78NO8P","Diacylglycerophosphocholines","35:4","-","767.5465","1.0","[M+H]+"
744.5541@15.45,"3","78.45","99.91","97.74","71.47","2","PC(13:0/20:2(11Z,14Z))","C41H78NO8P","Diacylglycerophosphocholines","33:2","-","743.5465","0.4","[M+H]+"
756.5543@15.46,"3","78.57","99.67","99.62","72.52","2","PC(14:0/20:3(5Z,8Z,11Z))","C42H78NO8P","Diacylglycerophosphocholines","34:3","-","755.5465","0.7","[M+H]+"
882.6045@15.48,"3","71.78","87.23","0.00","61.23","1","PC(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C52H84NO8P","Diacylglycerophosphocholines","44:10","-","881.5935","4.3","[M+H]+"
738.5071@15.52,"3","78.47","99.95","98.59","70.90","2","PE(16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C41H72NO8P","Diacylglycerophosphoethanolamines","36:5","16:0/20:5","737.4996","0.3","[M+H]+"
,"3","77.55","92.87","95.01","70.30","3","PE(16:0(9Cp)/16:0(9Cp))","C39H74NO8P","Diacylglycerophosphoethanolamines","32:0","16:0/16:0","715.5152","3.6","[M+Na]+"
,"3","77.43","92.87","95.01","67.90","2","PE(16:0/18:2(9Z,12Z))","C39H74NO8P","Diacylglycerophosphoethanolamines","34:2","16:0/18:2","715.5152","3.6","[M+Na]+"
794.5683@15.52,"3","78.43","98.73","100.00","71.21","2","PC(15:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C45H80NO8P","Diacylglycerophosphocholines","37:5","-","793.5622","1.4","[M+H]+"
760.5126@15.53,"3","78.13","99.93","99.71","63.01","2","PS(12:0/22:2(13Z,16Z))","C40H74NO10P","Diacylglycerophosphoserines","34:2","-","759.5050","0.3","[M+H]+"
764.5234@15.55,"3","78.25","99.12","98.52","68.15","3","PE(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C43H74NO8P","Diacylglycerophosphoethanolamines","38:6","18:1/20:5","763.5152","1.2","[M+H]+"
,"3","78.02","99.12","98.52","63.66","1","PC(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C43H74NO8P","Diacylglycerophosphocholines","35:6","-","763.5152","1.2","[M+H]+"
,"3","76.91","89.07","94.91","65.16","3","PE(18:1(9Z)/18:2(9Z,12Z))","C41H76NO8P","Diacylglycerophosphoethanolamines","36:3","18:1/18:2","741.5309","4.3","[M+Na]+"
858.6004@15.55,"3","75.82","99.92","52.22","64.31","1","PC(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C50H84NO8P","Diacylglycerophosphocholines","42:8","-","857.5935","0.3","[M+H]+"
873.5479@15.56,"4","98.76","99.35","89.17","87.23","2","PI(17:0/20:4(5Z,8Z,11Z,14Z))","C46H81O13P","Diacylglycerophosphoinositols","37:4","17:0/20:4","872.5415","0.9","[M+H]+"
890.5757@15.56,"4","99.10","99.84","98.98","83.40","2","PI(17:0/20:4(5Z,8Z,11Z,14Z))","C46H81O13P","Diacylglycerophosphoinositols","37:4","17:0/20:4","872.5415","0.5","[M+NH4]+"
714.5435@15.56,"3","78.76","99.93","94.01","81.33","2","PC(O-14:0/18:3(9Z,12Z,15Z))","C40H76NO7P","1-alkyl,2-acylglycerophosphocholines","32:3","-","713.5359","0.3","[M+H]+"
790.5383@15.56,"3","77.06","99.96","76.15","65.12","1","PC(15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H76NO8P","Diacylglycerophosphocholines","37:7","-","789.5309","0.3","[M+H]+"
740.5222@15.57,"3","73.36","99.94","0.00","67.25","3","PE(18:2(6Z,9Z)/18:2(6Z,9Z))","C41H74NO8P","Diacylglycerophosphoethanolamines","36:4","18:2/18:2","739.5152","0.3","[M+H]+"
,"3","73.20","99.94","0.00","64.19","1","PC(13:0/20:4(5Z,8Z,11Z,14Z))","C41H74NO8P","Diacylglycerophosphocholines","33:4","-","739.5152","0.3","[M+H]+"
,"3","72.50","95.12","0.00","59.72","1","PE(12:0/22:1(11Z))","C39H76NO8P","Diacylglycerophosphoethanolamines","34:1","-","717.5309","2.9","[M+Na]+"
786.5276@15.59,"3","77.55","99.86","81.03","70.18","4","PS(18:1(9Z)/18:2(9Z,12Z))","C42H76NO10P","Diacylglycerophosphoserines","36:3","18:1/18:2","785.5207","0.5","[M+H]+"
770.6145@15.62,"3","70.64","45.93","46.49","74.45","1","PC(O-16:0/20:3(8Z,11Z,14Z))","C44H84NO7P","1-alkyl,2-acylglycerophosphocholines","36:3","-","769.5985","11.2","[M+H]+"
,"3","70.64","45.93","46.49","74.45","1","PC(P-16:0/20:2(11Z,14Z))","C44H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:2","-","769.5985","11.2","[M+H]+"
822.5982@15.63,"3","77.45","93.72","91.63","70.02","1","PC(16:0/23:5(8E,11E,14E,17E,20E))","C47H84NO8P","Diacylglycerophosphocholines","39:5","-","821.5935","3.1","[M+H]+"
798.6463@15.63,"3","72.26","42.40","97.18","63.18","1","PC(O-18:0/20:3(8Z,11Z,14Z))","C46H88NO7P","1-alkyl,2-acylglycerophosphocholines","38:3","-","797.6298","11.5","[M+H]+"
,"3","72.26","42.40","97.18","63.18","1","PC(P-16:0/22:2(13Z,16Z))","C46H88NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:2","-","797.6298","11.5","[M+H]+"
824.6616@15.64,"3","72.33","45.74","93.01","62.05","1","PC(O-18:0/22:4(7Z,10Z,13Z,16Z))","C48H90NO7P","1-alkyl,2-acylglycerophosphocholines","40:4","-","823.6455","10.7","[M+H]+"
,"3","72.33","45.74","93.01","62.05","1","PC(P-18:1(11Z)/22:2(13Z,16Z))","C48H90NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","40:3","-","823.6455","10.7","[M+H]+"
744.5541@15.67,"3","78.59","99.91","99.55","72.43","2","PC(13:0/20:2(11Z,14Z))","C41H78NO8P","Diacylglycerophosphocholines","33:2","-","743.5465","0.4","[M+H]+"
740.5590@15.68,"3","79.12","99.99","98.27","84.20","3","PC(O-14:0/20:4(5Z,8Z,11Z,14Z))","C42H78NO7P","1-alkyl,2-acylglycerophosphocholines","34:4","-","739.5516","0.1","[M+H]+"
,"3","79.12","99.99","98.27","84.20","3","PC(P-16:0/18:3(6Z,9Z,12Z))","C42H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:3","-","739.5516","0.1","[M+H]+"
714.5068@15.70,"3","78.18","100.00","99.17","64.35","1","PE(14:0/20:3(8Z,11Z,14Z))","C39H72NO8P","Diacylglycerophosphoethanolamines","34:3","-","713.4996","0.1","[M+H]+"
,"3","78.07","100.00","99.17","62.19","2","PC(13:0/18:3(6Z,9Z,12Z))","C39H72NO8P","Diacylglycerophosphocholines","31:3","-","713.4996","0.1","[M+H]+"
,"3","77.35","94.14","96.94","61.75","1","PE(12:0/20:0)","C37H74NO8P","Diacylglycerophosphoethanolamines","32:0","-","691.5152","3.3","[M+Na]+"
796.6300@15.77,"3","72.91","47.84","99.20","63.33","1","PC(O-16:0/22:4(7Z,10Z,13Z,16Z))","C46H86NO7P","1-alkyl,2-acylglycerophosphocholines","38:4","-","795.6142","10.7","[M+H]+"
,"3","72.91","47.84","99.20","63.33","1","PC(P-18:0/20:3(5Z,8Z,11Z))","C46H86NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:3","-","795.6142","10.7","[M+H]+"
718.5375@15.77,"3","73.34","99.56","0.00","67.78","1","PC(12:0/19:1(9Z))","C39H76NO8P","Diacylglycerophosphocholines","31:1","-","717.5309","0.9","[M+H]+"
794.5700@15.78,"3","78.32","99.68","98.49","68.50","1","PC(15:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C45H80NO8P","Diacylglycerophosphocholines","37:5","-","793.5622","0.7","[M+H]+"
822.6454@15.78,"3","70.97","50.01","51.33","68.02","2","PC(O-18:0/22:5(4Z,7Z,10Z,13Z,16Z))","C48H88NO7P","1-alkyl,2-acylglycerophosphocholines","40:5","-","821.6298","10.1","[M+H]+"
,"3","70.97","50.01","51.33","68.02","2","PC(P-18:0/22:4(7Z,10Z,13Z,16Z))","C48H88NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","40:4","-","821.6298","10.1","[M+H]+"
770.5688@15.78,"3","78.51","99.57","97.25","73.72","3","PC(15:0/20:3(8Z,11Z,14Z))","C43H80NO8P","Diacylglycerophosphocholines","35:3","-","769.5622","0.8","[M+H]+"
904.5910@15.80,"3","76.67","100.00","70.23","63.12","1","PI(16:0/22:4(7Z,10Z,13Z,16Z))","C47H83O13P","Diacylglycerophosphoinositols","38:4","-","886.5571","0.0","[M+NH4]+"
752.5195@15.80,"3","72.36","91.22","0.00","64.72","2","PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))","C42H74NO8P","Diacylglycerophosphocholines","34:5","-","751.5152","3.9","[M+H]+"
887.5640@15.80,"3","73.53","99.83","0.00","70.88","2","PI(16:0/22:4(7Z,10Z,13Z,16Z))","C47H83O13P","Diacylglycerophosphoinositols","38:4","16:0/22:4","886.5571","0.5","[M+H]+"
812.5488@15.81,"3","69.42","55.24","0.00","77.87","3","PC(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:6","-","789.5672","9.4","[M+Na]+"
797.5319@15.81,"3","78.10","97.41","92.03","75.17","9","LBPA(18:1(9Z)/18:1(9Z))","C42H79O10P","Monoacylglycerophosphomonoradylglycerols","36:2","18:1/18:1","774.5411","2.0","[M+Na]+"
782.5695@15.82,"3","78.66","99.99","99.16","74.03","3","PC(14:0/22:4(7Z,10Z,13Z,16Z))","C44H80NO8P","Diacylglycerophosphocholines","36:4","-","781.5622","0.1","[M+H]+"
730.5375@15.83,"3","78.53","99.58","98.03","73.32","3","PC(12:0/20:2(11Z,14Z))","C40H76NO8P","Diacylglycerophosphocholines","32:2","-","729.5309","0.9","[M+H]+"
854.5679@15.83,"3","73.81","99.22","0.00","77.81","3","PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H82NO8P","Diacylglycerophosphocholines","40:7","-","831.5778","1.0","[M+Na]+"
858.6005@15.83,"3","78.50","99.94","97.06","73.15","3","PC(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C50H84NO8P","Diacylglycerophosphocholines","42:8","-","857.5935","0.3","[M+H]+"
832.5852@15.83,"3","78.63","99.99","98.81","73.74","3","PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H82NO8P","Diacylglycerophosphocholines","40:7","-","831.5778","0.1","[M+H]+"
806.5694@15.83,"3","78.49","100.00","97.64","72.23","2","PC(16:0/22:6(4E,7E,10E,13E,16E,19E))","C46H80NO8P","Diacylglycerophosphocholines","38:6","-","805.5622","0.0","[M+H]+"
822.6438@15.83,"3","69.82","64.03","0.00","68.35","2","PC(O-18:0/22:5(4Z,7Z,10Z,13Z,16Z))","C48H88NO7P","1-alkyl,2-acylglycerophosphocholines","40:5","-","821.6298","8.1","[M+H]+"
,"3","69.82","64.03","0.00","68.35","2","PC(P-18:0/22:4(7Z,10Z,13Z,16Z))","C48H88NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","40:4","-","821.6298","8.1","[M+H]+"
738.5486@15.83,"3","70.06","73.33","0.00","54.45","2","PC(P-16:0/18:4(6Z,9Z,12Z,15Z))","C42H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:4","-","737.5359","7.3","[M+H]+"
828.5513@15.83,"4","98.83","100.00","94.10","82.60","5","PC(16:0/22:6(4E,7E,10E,13E,16E,19E))","C46H80NO8P","Diacylglycerophosphocholines","38:6","16:0/22:6","805.5622","0.1","[M+Na]+"
786.5379@15.85,"4","93.31","91.60","0.00","82.96","5","PC(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C44H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:5","16:0/20:5","763.5516","3.7","[M+Na]+"
796.6290@15.86,"3","73.28","56.33","89.19","63.75","2","PC(O-16:0/22:4(7Z,10Z,13Z,16Z))","C46H86NO7P","1-alkyl,2-acylglycerophosphocholines","38:4","-","795.6142","9.4","[M+H]+"
,"3","73.28","56.33","89.19","63.75","2","PC(P-18:0/20:3(5Z,8Z,11Z))","C46H86NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:3","-","795.6142","9.4","[M+H]+"
764.5589@15.86,"3","79.03","100.00","96.77","83.77","2","PC(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C44H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:5","-","763.5516","0.0","[M+H]+"
778.5383@15.89,"3","73.20","99.96","0.00","64.05","2","PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C44H76NO8P","Diacylglycerophosphocholines","36:6","-","777.5309","0.3","[M+H]+"
,"3","72.20","93.19","0.00","57.65","2","PC(14:0/20:3(5Z,8Z,11Z))","C42H78NO8P","Diacylglycerophosphocholines","34:3","-","755.5465","3.4","[M+Na]+"
790.5743@15.89,"3","79.03","99.96","94.19","86.46","3","PC(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:6","-","789.5672","0.3","[M+H]+"
676.5287@15.93,"3","73.50","98.65","0.00","72.67","1","PC(P-16:0/13:0)","C37H74NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","29:0","-","675.5203","1.6","[M+H]+"
928.5902@15.94,"3","77.79","99.46","99.04","57.92","1","PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C49H83O13P","Diacylglycerophosphoinositols","40:6","-","910.5571","0.8","[M+NH4]+"
718.5372@15.95,"3","76.81","99.14","64.79","73.05","2","PC(14:0/17:1(9Z))","C39H76NO8P","Diacylglycerophosphocholines","31:1","14:0/17:1","717.5309","1.2","[M+H]+"
706.5380@15.99,"3","78.57","99.97","99.50","72.02","2","PC(10:0/20:0)","C38H76NO8P","Diacylglycerophosphocholines","30:0","-","705.5309","0.2","[M+H]+"
728.5196@15.99,"4","99.15","99.80","99.48","83.93","6","PC(14:0/16:0)","C38H76NO8P","Diacylglycerophosphocholines","30:0","14:0/16:0","705.5309","0.6","[M+Na]+"
858.6008@16.00,"3","75.38","100.00","41.40","66.13","1","PC(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C50H84NO8P","Diacylglycerophosphocholines","42:8","-","857.5935","0.0","[M+H]+"
794.5691@16.02,"3","78.15","99.86","91.67","71.52","3","PC(15:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C45H80NO8P","Diacylglycerophosphocholines","37:5","-","793.5622","0.5","[M+H]+"
832.5845@16.04,"3","78.54","99.71","97.27","74.16","4","PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H82NO8P","Diacylglycerophosphocholines","40:7","-","831.5778","0.7","[M+H]+"
770.5695@16.04,"3","78.50","99.99","98.90","71.11","2","PC(15:0/20:3(8Z,11Z,14Z))","C43H80NO8P","Diacylglycerophosphocholines","35:3","-","769.5622","0.1","[M+H]+"
854.5742@16.05,"3","77.44","98.73","92.70","58.55","1","PI(12:0/22:1(11Z))","C43H81O13P","Diacylglycerophosphoinositols","34:1","-","836.5415","1.3","[M+NH4]+"
,"3","73.22","60.40","82.14","61.37","3","PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H82NO8P","Diacylglycerophosphocholines","40:7","-","831.5778","8.4","[M+Na]+"
690.5439@16.05,"3","73.59","99.50","0.00","72.76","1","PC(O-14:0/16:1(9Z))","C38H76NO7P","1-alkyl,2-acylglycerophosphocholines","30:1","-","689.5359","1.0","[M+H]+"
,"3","73.59","99.50","0.00","72.76","1","PC(P-16:0/14:0)","C38H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","30:0","-","689.5359","1.0","[M+H]+"
764.5224@16.08,"3","78.78","100.00","99.66","75.89","6","PE(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C43H74NO8P","Diacylglycerophosphoethanolamines","38:6","16:0/22:6","763.5152","0.1","[M+H]+"
,"3","78.17","100.00","99.66","63.69","3","PC(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C43H74NO8P","Diacylglycerophosphocholines","35:6","13:0/22:6","763.5152","0.1","[M+H]+"
,"3","77.63","94.31","99.67","64.38","2","PE(16:0/20:3(8Z,11Z,14Z))","C41H76NO8P","Diacylglycerophosphoethanolamines","36:3","16:0/20:3","741.5309","3.1","[M+Na]+"
754.5358@16.09,"4","99.12","100.00","98.44","83.93","5","PC(16:0/16:1(9Z))","C40H78NO8P","Diacylglycerophosphocholines","32:1","16:0/16:1","731.5465","0.1","[M+Na]+"
740.5586@16.10,"3","79.24","99.95","97.88","86.93","3","PC(O-14:0/20:4(5Z,8Z,11Z,14Z))","C42H78NO7P","1-alkyl,2-acylglycerophosphocholines","34:4","-","739.5516","0.3","[M+H]+"
,"3","79.24","99.95","97.88","86.93","3","PC(P-16:0/18:3(6Z,9Z,12Z))","C42H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:3","-","739.5516","0.3","[M+H]+"
790.5378@16.10,"3","75.83","99.86","49.63","67.24","4","PE(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H76NO8P","Diacylglycerophosphoethanolamines","40:7","18:1/22:6","789.5309","0.5","[M+H]+"
,"3","75.73","99.86","49.63","65.31","2","PC(15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H76NO8P","Diacylglycerophosphocholines","37:7","-","789.5309","0.5","[M+H]+"
,"3","74.69","95.84","41.07","60.96","2","PE(18:1(9Z)/20:3(5Z,8Z,11Z))","C43H78NO8P","Diacylglycerophosphoethanolamines","38:4","18:1/20:3","767.5465","2.6","[M+Na]+"
792.5901@16.10,"3","79.03","100.00","94.31","86.27","3","PC(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H82NO7P","1-alkyl,2-acylglycerophosphocholines","38:6","-","791.5829","0.1","[M+H]+"
,"3","79.03","100.00","94.31","86.27","3","PC(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))","C46H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:5","-","791.5829","0.1","[M+H]+"
863.5643@16.11,"3","77.74","100.00","92.21","62.69","1","PI(14:0/22:2(13Z,16Z))","C45H83O13P","Diacylglycerophosphoinositols","36:2","-","862.5571","0.1","[M+H]+"
880.5904@16.11,"3","77.76","99.69","93.15","62.71","1","PI(14:0/22:2(13Z,16Z))","C45H83O13P","Diacylglycerophosphoinositols","36:2","-","862.5571","0.6","[M+NH4]+"
732.5538@16.11,"3","78.53","100.00","98.41","72.27","2","PC(12:0/20:1(11Z))","C40H78NO8P","Diacylglycerophosphocholines","32:1","-","731.5465","0.0","[M+H]+"
837.5489@16.11,"3","73.18","99.98","0.00","63.73","1","PI(12:0/22:1(11Z))","C43H81O13P","Diacylglycerophosphoinositols","34:1","-","836.5415","0.2","[M+H]+"
758.5694@16.13,"3","78.61","100.00","99.65","72.48","2","PC(12:0/22:2(13Z,16Z))","C42H80NO8P","Diacylglycerophosphocholines","34:2","-","757.5622","0.1","[M+H]+"
766.5747@16.14,"3","78.95","99.97","95.26","83.70","2","PC(O-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C44H80NO7P","1-alkyl,2-acylglycerophosphocholines","36:5","-","765.5672","0.2","[M+H]+"
,"3","78.95","99.97","95.26","83.70","2","PC(P-16:0/20:4(5Z,8Z,11Z,14Z))","C44H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:4","-","765.5672","0.2","[M+H]+"
722.5120@16.14,"4","99.21","99.99","96.76","87.39","4","PE(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C41H72NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:5","16:0/20:5","721.5046","0.1","[M+H]+"
804.5509@16.17,"4","99.24","99.82","99.95","85.25","6","PC(16:0/20:4(5E,8E,11E,14E))","C44H80NO8P","Diacylglycerophosphocholines","36:4","16:0/20:4","781.5622","0.5","[M+Na]+"
770.5695@16.18,"3","77.92","99.99","90.38","67.95","1","PC(15:0/20:3(8Z,11Z,14Z))","C43H80NO8P","Diacylglycerophosphocholines","35:3","-","769.5622","0.1","[M+H]+"
782.5697@16.18,"3","78.27","99.93","93.12","72.45","2","PC(14:0/22:4(7Z,10Z,13Z,16Z))","C44H80NO8P","Diacylglycerophosphocholines","36:4","-","781.5622","0.3","[M+H]+"
836.5433@16.20,"3","78.44","99.93","99.16","69.82","7","PS(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H78NO10P","Diacylglycerophosphoserines","40:6","18:0/22:6","835.5363","0.3","[M+H]+"
740.5590@16.21,"3","77.75","99.98","66.07","89.06","4","PC(O-14:0/20:4(5Z,8Z,11Z,14Z))","C42H78NO7P","1-alkyl,2-acylglycerophosphocholines","34:4","-","739.5516","0.2","[M+H]+"
,"3","77.75","99.98","66.07","89.06","4","PC(P-16:0/18:3(6Z,9Z,12Z))","C42H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:3","-","739.5516","0.2","[M+H]+"
808.5849@16.22,"3","78.57","99.97","99.42","72.07","2","PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","C46H82NO8P","Diacylglycerophosphocholines","38:5","-","807.5778","0.2","[M+H]+"
904.5909@16.23,"4","99.26","100.00","97.94","87.30","2","PI(18:0/20:4(5Z,8Z,11Z,14Z))","C47H83O13P","Diacylglycerophosphoinositols","38:4","18:0/20:4","886.5571","0.1","[M+NH4]+"
887.5643@16.24,"4","99.43","99.98","97.14","91.43","3","PI(18:0/20:4(5Z,8Z,11Z,14Z))","C47H83O13P","Diacylglycerophosphoinositols","38:4","18:0/20:4","886.5571","0.1","[M+H]+"
909.5465@16.25,"3","77.25","95.29","99.67","54.78","1","PI(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C49H81O13P","Diacylglycerophosphoinositols","40:7","-","908.5415","2.5","[M+H]+"
830.5668@16.27,"4","99.10","99.95","98.54","83.50","5","PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C46H82NO8P","Diacylglycerophosphocholines","38:5","18:1/20:4","807.5778","0.3","[M+Na]+"
856.5827@16.30,"3","79.01","100.00","98.64","81.52","4","PC(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H84NO8P","Diacylglycerophosphocholines","40:6","-","833.5935","0.1","[M+Na]+"
754.5742@16.34,"3","79.03","99.88","99.65","81.13","2","PC(O-15:0/20:4(5Z,8Z,11Z,14Z))","C43H80NO7P","1-alkyl,2-acylglycerophosphocholines","35:4","-","753.5672","0.5","[M+H]+"
834.6006@16.34,"3","78.18","99.98","91.97","71.70","2","PC(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H84NO8P","Diacylglycerophosphocholines","40:6","-","833.5935","0.1","[M+H]+"
690.5072@16.35,"3","78.80","99.84","97.32","78.96","5","PE(16:0/16:1(9Z))","C37H72NO8P","Diacylglycerophosphoethanolamines","32:1","16:0/16:1","689.4996","0.6","[M+H]+"
,"3","78.46","99.84","97.32","72.15","3","PE(15:0/16:0(9Cp))","C37H72NO8P","Diacylglycerophosphoethanolamines","31:0","15:0/16:0","689.4996","0.6","[M+H]+"
698.5113@16.36,"4","99.26","99.60","96.71","89.27","3","PE(P-16:0/18:3(6Z,9Z,12Z))","C39H72NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","34:3","16:0/18:3","697.5046","0.9","[M+H]+"
